area,orientation,decoration,floor,building_type,price,price_per_m,position,followers,publish_time,rooms
92.25,西 东,简装,顶层(共6层) ,板楼,280.0,30353.0,万达,3,60,4
90.01,南,其他,高楼层(共27层),塔楼,350.0,38885.0,九棵树(家乐福),0,30,3
95.5,南 北,其他,低楼层(共15层) ,板楼,349.0,36545.0,梨园,3,31,4
103.19,南 北,精装,中楼层(共8层) ,板楼,338.0,32756.0,通州其它,17,120,4
95.45,南 西 北,精装,高楼层(共6层) ,板楼,349.0,36564.0,九棵树(家乐福),25,365,4
92.91,南 北,简装,高楼层(共6层) ,板楼,265.0,28523.0,九棵树(家乐福),9,150,3
92.26,西南,简装,低楼层(共23层),板塔结合,416.0,45090.0,临河里,13,90,3
92.05,北 南,精装,顶层(共6层),板楼,310.0,33678.0,九棵树(家乐福),7,240,3
108.42,南 北,其他,顶层(共6层),板楼,299.0,27578.0,马驹桥,4,150,5
102.93,南 北,简装,底层(共7层),板楼,419.0,40708.0,果园,10,150,3
100.83,南 北,简装,低楼层(共13层),板楼,430.0,42647.0,武夷花园,31,365,3
91.57,南 北,精装,高楼层(共11层) ,板楼,420.0,45867.0,临河里,3,180,3
90.23,南 北,精装,中楼层(共6层),板楼,320.0,35465.0,九棵树(家乐福),2,30,3
105.78,南 北,精装,底层(共9层) ,板楼,570.0,53886.0,通州北苑,21,90,4
107.75,南 西 北,精装,顶层(共28层) ,板塔结合,380.0,35267.0,通州其它,0,60,4
97.59,南 北,精装,顶层(共6层) ,板楼,320.0,32791.0,武夷花园,5,30,3
97.3,西南,精装,底层(共11层),板塔结合,453.0,46558.0,玉桥,2,30,3
91.03,南 北,其他,顶层(共10层) ,板楼,580.0,63716.0,通州其它,13,365,4
93.68,南 北,其他,中楼层(共21层) ,板楼,450.0,48036.0,通州其它,5,60,4
176.07,南 北,精装,高楼层(共28层) ,板塔结合,1460.0,82922.0,武夷花园,12,180,5
93.17,南 北,精装,14层 ,板楼,240.0,25760.0,马驹桥,9,150,3
94.42,北 南,简装,中楼层(共6层) ,板楼,302.0,31985.0,万达,1,60,3
96.29,南,精装,顶层(共18层),板楼,450.0,46734.0,玉桥,8,30,4
100.89,南 北,简装,底层(共6层),板楼,270.0,26762.0,马驹桥,9,120,3
92.04,东 西,精装,高楼层(共27层),板塔结合,426.0,46285.0,临河里,9,120,3
98.67,南 北,精装,地下室(共15层),板楼,145.0,14696.0,通州北苑,10,240,3
90.01,南 北,精装,低楼层(共11层),板楼,425.0,47217.0,通州其它,7,21,4
96.39,南 北,其他,高楼层(共6层) ,板楼,328.0,34029.0,临河里,13,150,3
97.66,南 北,简装,中楼层(共6层) ,板楼,276.0,28262.0,九棵树(家乐福),7,90,4
91.69,南 北,其他,高楼层(共6层) ,板楼,279.0,30429.0,潞苑,3,30,3
91.75,南 北,精装,低楼层(共20层),板楼,425.0,46322.0,临河里,29,365,3
109.24,南 北,精装,低楼层(共13层),板楼,228.0,20872.0,通州其它,2,30,4
163.47,南 北,其他,底层(共12层) ,板楼,705.0,43128.0,临河里,2,60,6
155.0,南 北,精装,高楼层(共6层),板楼,490.0,31613.0,马驹桥,2,210,4
166.57,南 北,精装,高楼层(共6层) ,板楼,469.0,28157.0,潞苑,5,210,5
90.32,南,简装,顶层(共6层),板楼,325.0,35984.0,武夷花园,4,120,3
107.78,东 南 北,其他,中楼层(共28层),板楼,340.0,31546.0,通州其它,6,365,4
99.96,南 北,其他,中楼层(共6层) ,板楼,435.0,43518.0,九棵树(家乐福),6,365,4
151.65,南,简装,高楼层(共12层) ,板楼,530.0,34949.0,武夷花园,4,30,4
90.94,南 北,其他,中楼层(共6层),板楼,305.0,33539.0,九棵树(家乐福),8,240,3
90.58,南 北,其他,高楼层(共6层),板楼,279.0,30802.0,梨园,1,30,3
90.36,南 北,简装,中楼层(共12层),板楼,450.0,49801.0,武夷花园,1,90,3
94.27,南 北,其他,顶层(共6层),板楼,298.0,31612.0,通州北苑,2,30,4
96.25,南,精装,14层,板楼,239.0,24832.0,马驹桥,11,150,3
171.21,南 北,精装,中楼层(共8层),板楼,1050.0,61329.0,九棵树(家乐福),16,330,4
90.11,南 北,简装,低楼层(共22层),板楼,260.0,28854.0,临河里,21,240,3
90.03,东 西,精装,底层(共22层),板塔结合,265.0,29435.0,九棵树(家乐福),6,365,3
90.71,东,其他,22层,板塔结合,275.0,30317.0,九棵树(家乐福),5,150,3
91.69,南,简装,15层,板塔结合,288.0,31411.0,九棵树(家乐福),32,270,3
92.32,南 北,精装,低楼层(共12层) ,板楼,499.0,54052.0,临河里,7,330,4
102.76,东 西,精装,顶层(共6层) ,板楼,265.0,25789.0,潞苑,10,30,3
92.8,南 北,毛坯,低楼层(共27层) ,板塔结合,128.0,13794.0,通州其它,4,240,5
109.22,南 北,简装,中楼层(共6层) ,板楼,405.0,37082.0,北关,5,31,4
90.97,南,精装,27层,板楼,497.0,54634.0,九棵树(家乐福),22,270,3
106.74,南 北,其他,高楼层(共21层),板楼,428.0,40098.0,潞苑,17,240,5
96.73,南 北,其他,11层,板塔结合,329.0,34013.0,九棵树(家乐福),6,210,3
106.44,东 西,其他,低楼层(共20层) ,板塔结合,340.0,31943.0,潞苑,4,60,5
95.68,南 北,简装,底层(共9层),板塔结合,378.0,39507.0,潞苑,0,60,3
93.26,南 北,其他,中楼层(共6层),板楼,260.0,27880.0,马驹桥,5,27,4
99.17,南 北,精装,低楼层(共6层),板楼,480.0,48402.0,玉桥,5,30,4
156.27,南 北,其他,中楼层(共21层),板楼,995.0,63672.0,万达,14,210,5
107.22,南 北,简装,高楼层(共6层),板塔结合,405.0,37773.0,武夷花园,5,60,4
90.32,西南,精装,中楼层(共27层) ,板塔结合,435.0,48163.0,临河里,5,30,4
150.63,南 北,精装,底层(共26层) ,板楼,820.0,54439.0,乔庄,7,90,5
99.3,南,精装,中楼层(共23层) ,板楼,450.0,45318.0,九棵树(家乐福),107,180,4
91.24,南 北,简装,32层,板楼,460.0,50417.0,武夷花园,3,60,3
91.99,南,简装,高楼层(共27层),板塔结合,435.0,47288.0,临河里,5,90,3
90.91,南 北,简装,中楼层(共6层),板楼,249.0,27390.0,马驹桥,17,120,3
151.69,南 北,精装,高楼层(共32层) ,板楼,809.0,53333.0,武夷花园,40,365,5
95.03,南,精装,中楼层(共10层),板塔结合,380.0,39988.0,潞苑,5,120,3
92.74,西南,简装,35层,板塔结合,410.0,44210.0,武夷花园,28,120,3
108.93,西南,简装,中楼层(共6层),板楼,375.0,34426.0,潞苑,19,240,4
97.36,南 北,简装,6层,板楼,349.0,35847.0,万达,7,330,4
93.85,南 北,简装,低楼层(共10层) ,板塔结合,390.0,41556.0,潞苑,4,150,3
102.04,南 北,简装,高楼层(共17层) ,板楼,498.0,48805.0,梨园,7,150,3
104.51,北 南,精装,高楼层(共26层),板楼,413.0,39518.0,通州北苑,8,30,4
179.43,南 北 西,精装,高楼层(共26层),板塔结合,880.0,49045.0,临河里,9,180,5
95.92,南 北,简装,中楼层(共15层) ,板楼,365.0,38053.0,梨园,4,90,4
94.38,南 北,精装,高楼层(共6层) ,板楼,406.0,43018.0,武夷花园,4,60,3
108.28,南 北,其他,低楼层(共31层),板楼,430.0,39712.0,通州北苑,1,19,3
180.59,南 北,精装,26层,板楼,958.0,53049.0,玉桥,2,30,5
101.06,东南,精装,22层,板塔结合,475.0,47002.0,临河里,17,30,5
104.85,南 北,简装,中楼层(共6层) ,板楼,279.0,26610.0,潞苑,3,90,4
90.93,南 北,精装,高楼层(共27层) ,板塔结合,399.0,43880.0,临河里,3,30,3
98.04,南 北,简装,中楼层(共6层) ,板楼,338.0,34476.0,九棵树(家乐福),1,270,3
154.89,南 北,其他,11层 ,板楼,500.0,32281.0,九棵树(家乐福),33,150,5
96.25,南,精装,14层,板楼,236.0,24520.0,马驹桥,18,90,3
95.16,南 北,简装,顶层(共9层) ,板楼,450.0,47289.0,玉桥,3,120,5
90.19,南 西,精装,27层,板塔结合,518.0,57435.0,九棵树(家乐福),5,30,3
92.0,南,精装,27层,板楼,560.0,60870.0,九棵树(家乐福),2,60,3
106.31,东,简装,高楼层(共24层),塔楼,336.0,31606.0,武夷花园,2,150,3
176.26,南 北,精装,高楼层(共26层),板塔结合,828.0,46977.0,临河里,6,30,5
96.93,南 北,精装,中楼层(共7层),板楼,358.0,36934.0,果园,11,90,3
103.58,南 北,精装,低楼层(共7层) ,板楼,415.0,40066.0,果园,13,210,3
107.97,南 北,其他,高楼层(共15层) ,板塔结合,556.0,51496.0,玉桥,8,60,4
90.69,南,精装,低楼层(共18层),板楼,409.0,45099.0,玉桥,27,180,3
96.39,南,精装,顶层(共18层),板楼,465.0,48242.0,玉桥,15,120,4
104.81,南 北,简装,高楼层(共7层) ,板楼,350.0,33394.0,果园,12,270,4
97.1,东南,精装,15层 ,塔楼,222.0,22864.0,马驹桥,15,90,3
93.54,东 西,精装,中楼层(共6层),板楼,386.0,41266.0,万达,3,60,3
107.0,南,简装,低楼层(共26层),板楼,350.0,32711.0,通州其它,15,270,4
156.1,南 北,其他,低楼层(共36层),板楼,820.0,52531.0,万达,1,30,4
100.86,南 北,简装,高楼层(共11层),板楼,196.0,19433.0,通州其它,2,150,4
91.99,南 北,简装,顶层(共6层),板楼,285.0,30982.0,北关,12,90,3
154.08,南 北,其他,高楼层(共6层),板楼,720.0,46729.0,武夷花园,11,150,5
103.74,南 北,简装,低楼层(共28层),板塔结合,408.0,39330.0,武夷花园,8,90,4
103.44,南 北,其他,高楼层(共18层),板楼,305.0,29486.0,果园,4,30,4
98.47,南 北,简装,高楼层(共6层) ,板楼,310.0,31482.0,通州北苑,14,90,3
153.03,南 北,简装,顶层(共5层) ,板楼,355.0,23199.0,通州北苑,3,30,5
95.38,南,精装,低楼层(共10层),板塔结合,391.0,40994.0,潞苑,6,270,3
96.82,南,精装,中楼层(共11层) ,板塔结合,398.0,41108.0,潞苑,25,365,3
153.97,南 北,精装,顶层(共6层) ,板楼,590.0,38320.0,通州北苑,9,270,5
153.97,北 南,简装,顶层(共6层) ,板楼,500.0,32474.0,通州北苑,8,330,4
92.55,南 北,精装,低楼层(共27层) ,板塔结合,550.0,59428.0,九棵树(家乐福),17,365,4
100.56,南 北,简装,顶层(共6层) ,板楼,340.0,33811.0,通州北苑,11,365,4
92.29,南 北,简装,中楼层(共6层) ,板楼,299.0,32398.0,梨园,12,90,3
98.57,南 北,精装,中楼层(共11层),板塔结合,520.0,52755.0,九棵树(家乐福),21,365,4
93.11,南 北,简装,14层,板楼,235.0,25239.0,马驹桥,2,30,3
191.95,南 北,简装,中楼层(共6层) ,板楼,819.0,42668.0,武夷花园,1,24,6
104.32,南 北,简装,底层(共28层),板楼,291.0,27895.0,通州其它,16,120,4
91.63,南 北,精装,顶层(共6层),板楼,300.0,32741.0,梨园,4,240,3
90.58,南 北,简装,顶层(共6层),板楼,278.0,30692.0,马驹桥,1,150,3
104.6,南 北,简装,中楼层(共6层) ,板楼,405.0,38719.0,北关,4,60,4
98.38,南 北,精装,低楼层(共8层) ,板楼,150.0,15248.0,通州其它,6,180,4
98.38,南 北,毛坯,中楼层(共8层) ,板楼,196.0,19923.0,通州其它,3,60,5
104.87,南 北,简装,中楼层(共6层),板楼,358.0,34138.0,乔庄,4,150,4
100.06,东南,简装,底层(共11层),板楼,412.0,41176.0,万达,7,150,3
178.9,南 北,精装,高楼层(共7层),板楼,620.0,34657.0,武夷花园,20,120,5
104.71,南 北,其他,低楼层(共18层),板楼,450.0,42976.0,通州北苑,1,60,4
102.78,南 北,其他,低楼层(共31层),板楼,395.0,38432.0,通州北苑,3,29,4
94.79,东 西,精装,21层,板塔结合,430.0,45364.0,临河里,5,90,4
92.66,东 西,其他,中楼层(共12层),板楼,298.0,32161.0,马驹桥,0,270,3
170.27,南 北,精装,中楼层(共5层),板楼,545.0,32008.0,马驹桥,3,60,4
101.81,东 西,精装,顶层(共6层),板楼,285.0,27994.0,梨园,7,150,4
94.09,南 北,其他,低楼层(共7层),板楼,429.0,45595.0,果园,0,30,3
95.1,东 西,精装,底层(共28层),板塔结合,335.0,35227.0,梨园,15,90,3
90.09,南 北,精装,地下室(共6层),板楼,175.0,19426.0,北关,4,90,4
91.4,东 西,简装,高楼层(共28层),板塔结合,330.0,36106.0,梨园,23,150,3
109.12,南 北,精装,中楼层(共5层) ,板楼,320.0,29326.0,马驹桥,1,90,4
102.39,南 北,精装,高楼层(共15层),板楼,630.0,61530.0,通州其它,16,60,4
91.34,东 南 北,简装,中楼层(共6层) ,板楼,299.0,32735.0,果园,8,180,3
94.01,东 西,简装,中楼层(共6层) ,板楼,369.0,39252.0,万达,4,90,4
93.52,南 北,精装,中楼层(共10层) ,板塔结合,410.0,43841.0,潞苑,7,365,3
94.22,南 北,简装,中楼层(共11层),板楼,392.0,41605.0,果园,8,60,3
101.55,南 北,其他,地下室(共12层),板楼,183.0,18021.0,通州北苑,9,30,4
101.38,南 北,简装,高楼层(共6层) ,板楼,325.0,32058.0,通州北苑,2,150,4
102.44,南 北,精装,顶层(共6层),板楼,455.0,44417.0,通州北苑,31,240,5
92.44,南 北,精装,中楼层(共27层),板楼,565.0,61121.0,九棵树(家乐福),8,150,5
160.55,南 北,精装,中楼层(共5层) ,板楼,590.0,36749.0,马驹桥,2,30,4
98.88,南 北,精装,中楼层(共6层) ,板楼,400.0,40454.0,通州北苑,17,180,4
106.98,南 北,精装,中楼层(共12层),板楼,490.0,45803.0,万达,11,180,4
91.71,南 北,其他,顶层(共6层) ,板楼,320.0,34893.0,万达,3,90,4
93.3,东 南 北,精装,高楼层(共6层) ,板楼,349.0,37407.0,临河里,1,27,4
102.37,南 北,精装,底层(共11层),板楼,360.0,35167.0,临河里,13,120,4
90.95,西南,精装,14层,板塔结合,520.0,57175.0,武夷花园,18,270,3
98.03,南 北,其他,顶层(共6层) ,板楼,320.0,32644.0,玉桥,0,60,4
102.46,南 北,简装,低楼层(共18层),板塔结合,405.0,39528.0,果园,4,28,4
92.27,南 北,简装,11层 ,板楼,320.0,34681.0,果园,10,120,3
94.25,南 北,精装,中楼层(共12层),板楼,420.0,44563.0,马驹桥,1,90,4
96.38,南,简装,顶层(共18层),板楼,449.0,46587.0,玉桥,9,30,4
95.92,南 北,简装,高楼层(共15层) ,板楼,368.0,38366.0,梨园,0,120,3
177.2,南 北,精装,26层,板楼,1050.0,59256.0,玉桥,8,300,5
96.39,南 北,简装,底层(共7层),板楼,388.0,40254.0,果园,3,30,4
94.33,南 北,精装,底层(共10层),板塔结合,373.0,39543.0,潞苑,13,365,3
108.66,南 北,精装,中楼层(共12层),板楼,456.0,41966.0,武夷花园,17,240,4
98.96,南 北,精装,高楼层(共25层),板塔结合,436.0,44059.0,临河里,22,210,5
91.47,南,精装,26层,板楼,485.0,53023.0,九棵树(家乐福),21,150,3
98.27,南 北,简装,中楼层(共6层) ,板楼,290.0,29511.0,武夷花园,5,30,4
103.61,南,简装,底层(共11层),板楼,458.0,44205.0,武夷花园,16,30,4
92.27,南 北,精装,中楼层(共27层) ,板楼,510.0,55273.0,九棵树(家乐福),2,60,5
107.71,南 北,其他,底层(共27层),板楼,280.0,25996.0,通州其它,16,60,4
97.24,南,其他,15层,板楼,260.0,26738.0,马驹桥,6,90,3
107.0,南 北,简装,低楼层(共26层),板楼,300.0,28038.0,通州其它,34,330,4
93.34,东 西,简装,高楼层(共6层),板楼,355.0,38033.0,万达,3,90,3
90.4,南 北,简装,8层 ,板楼,365.0,40377.0,临河里,10,30,3
92.94,南 北,简装,底层(共13层),板楼,335.0,36045.0,梨园,6,120,3
90.13,南,精装,15层,板楼,290.0,32176.0,临河里,22,120,3
107.21,南 北,其他,高楼层(共12层) ,板楼,388.0,36191.0,临河里,6,270,4
90.94,南 北,简装,顶层(共6层),板楼,199.0,21883.0,马驹桥,21,90,4
90.59,南 北,精装,低楼层(共15层),板楼,295.0,32565.0,马驹桥,3,120,4
92.31,南 北,精装,顶层(共6层) ,板楼,228.0,24700.0,马驹桥,8,30,3
92.17,南,精装,中楼层(共27层) ,板塔结合,405.0,43941.0,临河里,13,90,4
151.53,南 北,精装,高楼层(共21层),板楼,916.0,60451.0,临河里,5,240,5
174.54,东 西,简装,高楼层(共7层),板楼,496.0,28418.0,万达,7,365,5
98.88,南 北,精装,中楼层(共19层) ,板塔结合,445.0,45005.0,万达,5,120,3
94.85,南,精装,低楼层(共15层),板楼,380.0,40064.0,梨园,11,210,3
95.21,南 北,其他,10层,板塔结合,370.0,38862.0,潞苑,2,60,3
96.48,西南,精装,中楼层(共20层) ,板楼,639.0,66232.0,武夷花园,28,120,5
90.06,东南,精装,低楼层(共27层),板塔结合,620.0,68843.0,万达,2,30,3
90.47,西,精装,高楼层(共22层),板塔结合,280.0,30950.0,九棵树(家乐福),11,330,3
93.31,南 北,简装,地下室(共8层),板楼,207.0,22185.0,九棵树(家乐福),5,90,3
94.32,南 北,其他,高楼层(共6层) ,板楼,260.0,27566.0,潞苑,5,90,4
157.28,南 北,精装,中楼层(共12层) ,板塔结合,750.0,47686.0,九棵树(家乐福),29,240,4
91.69,南,精装,低楼层(共15层),板塔结合,297.0,32392.0,九棵树(家乐福),23,270,3
90.7,南 北,其他,中楼层(共8层),板楼,305.0,33628.0,通州其它,14,365,4
92.24,南,精装,27层,板楼,539.0,58435.0,九棵树(家乐福),9,365,4
195.71,北,精装,高楼层(共42层),塔楼,830.0,42410.0,北关,22,270,5
90.81,南 北,精装,低楼层(共14层),板楼,310.0,34138.0,马驹桥,15,365,3
169.44,北 南,其他,顶层(共6层),板楼,650.0,38362.0,马驹桥,1,30,5
98.96,南 北,精装,高楼层(共25层),板塔结合,475.0,48000.0,临河里,2,60,4
95.59,南,其他,中楼层(共10层),板塔结合,449.0,46972.0,潞苑,30,365,4
90.18,西南,其他,高楼层(共6层),板楼,260.0,28832.0,潞苑,3,60,3
99.12,南 北,精装,中楼层(共6层) ,板楼,410.0,41365.0,通州北苑,9,300,3
98.9,南 北,其他,高楼层(共6层) ,板楼,341.0,34480.0,通州北苑,4,90,3
93.23,南 北,精装,中楼层(共6层) ,板楼,358.0,38400.0,通州北苑,10,90,4
106.95,西 北,精装,低楼层(共25层) ,塔楼,345.0,32259.0,北关,6,365,4
99.14,南 北,简装,高楼层(共18层),板楼,310.0,31269.0,果园,23,150,4
91.15,南 北,精装,18层,板塔结合,459.0,50357.0,武夷花园,3,18,3
92.93,南 北,毛坯,中楼层(共27层) ,板塔结合,140.0,15066.0,通州其它,28,300,4
91.42,南 北,精装,中楼层(共6层) ,板楼,380.0,41567.0,玉桥,3,31,3
94.45,东 西,精装,高楼层(共9层) ,板塔结合,299.0,31657.0,潞苑,4,150,3
96.81,东南,精装,中楼层(共29层),塔楼,318.0,32848.0,通州北苑,31,30,3
101.23,东,精装,中楼层(共15层),板塔结合,450.0,44454.0,梨园,0,210,3
100.33,南 北,精装,中楼层(共5层),板楼,488.0,48640.0,武夷花园,38,210,4
94.24,南 北,精装,高楼层(共11层) ,板楼,380.0,40323.0,九棵树(家乐福),33,365,3
96.54,南,精装,15层,板楼,270.0,27968.0,马驹桥,5,60,3
97.88,南 北,其他,中楼层(共7层),板楼,350.0,35759.0,果园,15,120,3
92.27,南 北,精装,顶层(共27层) ,板楼,485.0,52564.0,九棵树(家乐福),10,330,4
91.88,南 北,精装,低楼层(共27层),板塔结合,535.0,58229.0,九棵树(家乐福),12,60,4
160.19,南 北,其他,底层(共5层),板楼,660.0,41202.0,马驹桥,1,90,5
96.93,南 北,精装,低楼层(共13层),板塔结合,436.0,44981.0,梨园,3,120,3
108.42,南 北,精装,低楼层(共6层),板楼,300.0,27671.0,马驹桥,5,60,5
106.35,南 北,简装,中楼层(共6层) ,板楼,298.0,28021.0,果园,41,270,4
92.74,南 北,简装,顶层(共6层),板楼,258.0,27820.0,北关,1,14,3
100.38,东南,简装,高楼层(共19层),塔楼,390.0,38853.0,梨园,4,90,4
107.15,南 北,其他,高楼层(共6层) ,板楼,435.0,40598.0,马驹桥,1,270,3
105.94,南 北,简装,顶层(共6层) ,板楼,308.0,29074.0,玉桥,7,150,4
94.25,南 北,精装,低楼层(共12层),板楼,385.0,40849.0,马驹桥,1,60,4
104.85,南 北,简装,顶层(共6层) ,板楼,215.0,20506.0,潞苑,4,21,4
91.09,南 北,简装,顶层(共6层) ,板楼,360.0,39522.0,万达,0,14,3
96.91,西南,其他,中楼层(共20层),塔楼,430.0,44372.0,梨园,0,26,4
91.25,南 北,简装,底层(共9层),板楼,390.0,42740.0,九棵树(家乐福),24,240,3
97.27,东 西南,精装,高楼层(共18层),板塔结合,415.0,42665.0,梨园,6,365,3
99.36,西 北,精装,中楼层(共6层),板楼,275.0,27678.0,通州其它,24,150,3
90.4,南 北,简装,中楼层(共6层) ,板楼,288.0,31859.0,九棵树(家乐福),47,270,4
95.56,东,精装,15层 ,板楼,225.0,23546.0,马驹桥,3,90,3
91.25,南 北,简装,高楼层(共6层) ,板楼,270.0,29590.0,北关,5,90,3
91.3,南 北,精装,高楼层(共10层) ,板楼,498.0,54546.0,临河里,29,240,4
92.93,南 北,简装,低楼层(共27层) ,板塔结合,126.0,13559.0,通州其它,11,60,4
98.37,南 北,其他,低楼层(共6层),板楼,402.0,40867.0,梨园,51,270,3
96.47,南 北,其他,高楼层(共6层),板楼,409.0,42397.0,武夷花园,3,90,3
90.85,南,简装,32层,板楼,475.0,52284.0,武夷花园,14,270,3
105.94,南 北,精装,顶层(共22层),塔楼,429.0,40495.0,通州北苑,36,210,5
95.03,南,精装,低楼层(共10层) ,板塔结合,365.0,38409.0,潞苑,10,300,3
104.58,南 北,简装,低楼层(共31层),板楼,420.0,40161.0,通州北苑,3,30,4
91.31,南 北,简装,中楼层(共6层) ,板楼,339.0,37127.0,乔庄,5,120,4
93.16,南 北,简装,中楼层(共10层) ,板塔结合,358.0,38429.0,潞苑,8,90,3
95.19,南 北,精装,高楼层(共10层),板楼,568.0,59671.0,武夷花园,7,90,4
92.44,南 北,精装,中楼层(共27层),板楼,595.0,64367.0,九棵树(家乐福),3,60,3
102.78,南 北,毛坯,低楼层(共31层),板楼,412.0,40086.0,通州北苑,5,180,4
152.75,南 北,精装,中楼层(共7层) ,板楼,549.0,35942.0,北关,5,28,4
102.72,南 北,简装,高楼层(共11层),板楼,468.0,45561.0,武夷花园,15,180,4
90.1,东 西,简装,低楼层(共18层),板塔结合,327.0,36294.0,梨园,7,60,3
96.9,南 北,简装,中楼层(共6层) ,板楼,360.0,37152.0,乔庄,0,60,3
99.3,南 北,精装,低楼层(共23层) ,板楼,422.0,42498.0,九棵树(家乐福),42,365,4
99.3,南 北,精装,中楼层(共23层) ,板楼,560.0,56395.0,九棵树(家乐福),4,365,5
99.57,南 北,简装,低楼层(共24层) ,板塔结合,415.0,41680.0,临河里,2,90,5
104.58,南 北,简装,低楼层(共31层),板楼,415.0,39683.0,通州北苑,15,120,4
105.33,南 北,简装,高楼层(共12层) ,板塔结合,430.0,40825.0,九棵树(家乐福),10,90,4
98.69,南 北,精装,中楼层(共6层) ,板楼,358.0,36276.0,九棵树(家乐福),30,210,3
90.62,南 北,精装,高楼层(共6层) ,板楼,278.0,30678.0,梨园,2,25,4
101.77,南 北,精装,低楼层(共15层),板塔结合,420.0,41270.0,梨园,1,180,3
91.93,北 南,简装,高楼层(共11层),板楼,328.0,35680.0,九棵树(家乐福),9,270,3
91.69,南 北,简装,高楼层(共6层) ,板楼,310.0,33810.0,通州其它,3,210,3
104.31,南 北,简装,高楼层(共31层),板楼,460.0,44100.0,通州北苑,8,90,4
103.58,南 北,简装,中楼层(共7层) ,板楼,348.0,33598.0,果园,51,90,3
93.9,南 北,其他,中楼层(共10层) ,板塔结合,385.0,41002.0,潞苑,1,27,3
100.86,南 北,精装,低楼层(共11层) ,板楼,175.0,17351.0,通州其它,37,210,4
91.28,北 南,其他,底层(共18层),板楼,420.0,46013.0,玉桥,4,60,3
100.78,南 北,简装,中楼层(共6层),板楼,415.0,41179.0,万达,9,30,3
96.3,南 北,精装,低楼层(共28层),板塔结合,380.0,39461.0,临河里,10,60,3
98.77,南 北,精装,底层(共10层),板楼,645.0,65304.0,九棵树(家乐福),11,90,5
90.65,南 西 北,简装,低楼层(共6层) ,板楼,299.0,32985.0,果园,3,90,4
109.88,南,简装,中楼层(共12层),板楼,419.0,38133.0,武夷花园,18,90,3
90.55,南 北,精装,高楼层(共6层),板楼,325.0,35892.0,乔庄,2,90,3
97.8,南 北,简装,顶层(共6层),板塔结合,330.0,33743.0,万达,5,330,4
95.18,南 北,简装,中楼层(共7层),板楼,260.0,27317.0,马驹桥,5,330,3
99.23,南 北,精装,中楼层(共5层),板楼,548.0,55226.0,武夷花园,4,18,4
91.09,东南,精装,中楼层(共27层),板塔结合,417.0,45779.0,临河里,2,90,3
105.89,南 北,精装,中楼层(共6层) ,板塔结合,480.0,45331.0,九棵树(家乐福),19,90,4
92.43,南 北,简装,顶层(共6层) ,板楼,269.0,29104.0,通州北苑,3,28,3
93.19,南 北,精装,顶层(共6层),板楼,339.0,36378.0,玉桥,9,120,4
92.25,南 北,精装,低楼层(共27层),板楼,535.0,57995.0,九棵树(家乐福),13,330,4
92.26,南 北,简装,中楼层(共6层) ,板楼,299.0,32409.0,万达,10,150,3
152.61,南 北,简装,低楼层(共15层),板塔结合,623.0,40824.0,九棵树(家乐福),4,60,4
104.15,南 北,简装,顶层(共6层) ,板楼,290.0,27845.0,万达,9,210,3
102.69,南 北,简装,高楼层(共6层) ,板楼,435.0,42361.0,北关,2,90,4
106.58,南 北,简装,高楼层(共7层),板楼,390.0,36593.0,果园,2,30,4
95.7,南 西 北,简装,低楼层(共28层),板塔结合,360.0,37618.0,临河里,21,180,3
95.85,南 北,精装,高楼层(共11层),板塔结合,580.0,60512.0,万达,3,90,4
99.29,南 北,简装,顶层(共6层),板楼,323.0,32531.0,北关,19,365,5
104.23,东 西,简装,中楼层(共6层) ,板楼,300.0,28783.0,乔庄,0,13,4
98.26,南 北,精装,底层(共6层) ,板楼,449.0,45696.0,九棵树(家乐福),28,180,4
102.48,南 北,精装,中楼层(共10层) ,板楼,550.0,53670.0,武夷花园,25,90,3
96.7,西北,其他,中楼层(共28层),塔楼,368.0,38056.0,万达,2,25,3
108.28,南 北,毛坯,低楼层(共31层),板楼,419.0,38696.0,通州北苑,46,365,3
151.54,南 北,其他,中楼层(共7层),板楼,550.0,36295.0,北关,10,90,5
185.13,南 北,精装,26层,板楼,820.0,44294.0,玉桥,6,60,4
93.07,南,其他,14层,板楼,239.0,25680.0,马驹桥,3,60,3
100.52,西,简装,高楼层(共18层),塔楼,340.0,33825.0,万达,2,60,3
108.22,南 北,精装,底层(共6层),板楼,620.0,57291.0,武夷花园,17,150,4
103.17,南 北,简装,顶层(共6层) ,板楼,280.0,27140.0,通州北苑,12,90,4
92.03,南 北,简装,高楼层(共10层),板楼,495.0,53787.0,通州北苑,28,180,5
153.2,南 北,精装,中楼层(共7层),板楼,535.0,34922.0,北关,19,120,5
94.29,西南,精装,中楼层(共25层),板塔结合,428.0,45392.0,临河里,16,90,5
101.41,南 北,精装,中楼层(共12层),板楼,330.0,32542.0,临河里,26,90,3
152.07,东,精装,底层(共10层),板塔结合,385.0,25318.0,潞苑,10,150,4
93.94,南 北,精装,低楼层(共12层),板楼,422.8,45008.0,武夷花园,7,30,3
150.47,南 北,精装,低楼层(共32层) ,板楼,715.0,47518.0,武夷花园,46,365,5
95.78,南 北,简装,顶层(共7层),板楼,278.0,29025.0,梨园,2,30,4
94.86,南 北,精装,顶层(共6层) ,板楼,360.0,37951.0,万达,15,180,5
109.02,南 北,简装,高楼层(共9层) ,板楼,480.0,44029.0,通州北苑,28,180,4
