area,orientation,decoration,floor,building_type,price,price_per_m,position,followers,publish_time,rooms
196.53,南,精装,低楼层,板楼,3250.0,165370.0,世纪城,60,365.0,6
164.4,南,精装,中楼层,板楼,2290.0,139295.0,世纪城,11,60.0,6
164.4,南,精装,高楼层,板楼,2460.0,149636.0,世纪城,6,30.0,6
99.39,南,精装,高楼层,塔楼,1098.0,110474.0,知春路,30,365.0,3
90.12,东南,精装,中楼层,塔楼,798.0,88549.0,知春路,29,120.0,3
151.8,西,精装,低楼层,塔楼,1060.0,69829.0,苏州桥,6,210.0,4
172.18,南,简装,中楼层,板楼,2380.0,138228.0,世纪城,46,365.0,6
179.91,南,精装,低楼层,板楼,1980.0,110056.0,世纪城,3,12.0,6
92.6,西南,精装,中楼层,塔楼,798.0,86178.0,知春路,3,3.0,3
85.41,西南,精装,高楼层,塔楼,835.0,97764.0,世纪城,32,60.0,3
127.84,南,其他,高楼层,板楼,1595.0,124766.0,世纪城,22,150.0,3
153.99,东南,精装,高楼层,塔楼,1600.0,103903.0,知春路,18,240.0,5
99.29,东南,简装,高楼层,塔楼,1025.0,103233.0,知春路,20,365.0,3
105.19,南,精装,低楼层,塔楼,1380.0,131192.0,知春路,49,365.0,3
164.24,南,简装,低楼层,塔楼,2180.0,132733.0,知春路,11,120.0,5
103.47,西南,其他,中楼层,塔楼,1150.0,111144.0,知春路,9,365.0,3
100.9,西南,简装,低楼层,塔楼,880.0,87216.0,知春路,5,30.0,3
178.7,南,精装,高楼层,塔楼,2390.0,133744.0,万柳,4,15.0,5
95.71,东,精装,中楼层,塔楼,950.0,99259.0,知春路,13,120.0,4
86.02,东南,精装,中楼层,塔楼,670.0,77889.0,世纪城,178,270.0,4
146.5,南,精装,中楼层,塔楼,980.0,66895.0,世纪城,11,365.0,4
70.76,北,精装,低楼层,塔楼,850.0,120125.0,世纪城,14,210.0,3
58.61,东,简装,高楼层,塔楼,850.0,145027.0,世纪城,2,22.0,3
143.43,东南,精装,低楼层,塔楼,1599.0,111483.0,世纪城,7,60.0,4
137.34,西南,精装,中楼层,塔楼,1350.0,98297.0,世纪城,29,210.0,4
81.95,西南,简装,中楼层,塔楼,660.0,80537.0,世纪城,28,120.0,3
77.67,西南,简装,高楼层,塔楼,690.0,88838.0,世纪城,101,150.0,3
66.37,南,精装,低楼层,塔楼,830.0,125057.0,世纪城,117,330.0,3
131.01,西南,简装,高楼层,塔楼,1030.0,78620.0,世纪城,11,365.0,3
120.17,南,其他,高楼层,板楼,1320.0,109845.0,世纪城,1,30.0,4
82.13,东南,简装,高楼层,塔楼,920.0,112018.0,世纪城,1,30.0,3
121.96,南,简装,高楼层,塔楼,1198.0,98229.0,世纪城,27,120.0,4
116.11,西南,精装,中楼层,塔楼,1260.0,108518.0,世纪城,14,60.0,3
85.9,南,简装,中楼层,塔楼,650.0,75670.0,世纪城,116,240.0,3
122.54,南,精装,中楼层,板楼,1320.0,107720.0,世纪城,16,90.0,4
81.95,西南,精装,中楼层,塔楼,680.0,82978.0,世纪城,2,11.0,3
85.76,西,精装,高楼层,塔楼,685.0,79875.0,世纪城,26,120.0,3
126.68,东南,简装,中楼层,塔楼,1350.0,106568.0,世纪城,20,60.0,4
123.96,东南,精装,低楼层,塔楼,1129.0,91078.0,世纪城,48,120.0,5
85.49,东,简装,高楼层,塔楼,730.0,85391.0,世纪城,3,26.0,3
81.95,东南,精装,低楼层,塔楼,680.0,82978.0,世纪城,21,270.0,3
85.41,东南,简装,中楼层,塔楼,815.0,95423.0,世纪城,10,30.0,4
202.54,东南,精装,高楼层,塔楼,1800.0,88872.0,世纪城,13,60.0,5
261.78,南,简装,高楼层,板楼,3080.0,117657.0,世纪城,28,365.0,7
202.54,西南,简装,中楼层,塔楼,2100.0,103684.0,世纪城,17,365.0,5
109.78,南,精装,低楼层,板楼,1100.0,100201.0,四季青,24,30.0,3
99.1,南,精装,高楼层,板楼,797.0,80424.0,皂君庙,13,60.0,4
96.64,西南,精装,高楼层,塔楼,1080.0,111755.0,小西天,32,240.0,3
92.5,西北,简装,中楼层,板楼,770.0,83244.0,苏州桥,15,240.0,4
93.07,东南,简装,高楼层,塔楼,1068.0,114753.0,万柳,21,60.0,3
93.88,南,简装,高楼层,板塔结合,1099.0,117065.0,皂君庙,23,90.0,4
198.61,南,简装,低楼层,板楼,2320.0,116812.0,世纪城,13,180.0,6
101.05,西,简装,低楼层,塔楼,1100.0,108858.0,万柳,1,21.0,3
173.68,南,精装,中楼层,板楼,2300.0,132428.0,世纪城,4,11.0,5
105.17,东,精装,高楼层,塔楼,1090.0,103642.0,万柳,2,30.0,4
93.58,南,精装,低楼层,板楼,1088.0,116265.0,魏公村,19,120.0,4
105.92,西南,简装,中楼层,塔楼,750.0,70809.0,世纪城,4,90.0,2
192.78,南,精装,低楼层,板楼,2000.0,103746.0,世纪城,4,30.0,6
92.33,东南,精装,中楼层,板塔结合,1100.0,119138.0,皂君庙,38,365.0,4
101.52,东,精装,高楼层,塔楼,799.0,78704.0,小西天,3,30.0,3
92.66,南,精装,低楼层,板楼,1100.0,118714.0,魏公村,8,30.0,4
93.59,南,简装,低楼层,板楼,808.0,86335.0,双榆树,5,21.0,4
150.81,西南,精装,中楼层,塔楼,1699.0,112659.0,万柳,15,30.0,4
91.6,东南,简装,中楼层,塔楼,980.0,106987.0,知春路,20,365.0,3
101.93,东南,简装,高楼层,塔楼,1060.0,103993.0,牡丹园,2,4.0,3
166.74,西南,精装,中楼层,塔楼,1630.0,97757.0,万柳,47,180.0,5
150.81,东南,精装,高楼层,塔楼,1780.0,118030.0,万柳,4,29.0,5
100.73,南,简装,低楼层,板塔结合,1050.0,104240.0,北太平庄,12,30.0,4
167.15,东南,精装,低楼层,塔楼,1660.0,99312.0,万柳,15,270.0,5
109.86,东,精装,中楼层,塔楼,950.0,86474.0,双榆树,16,60.0,3
102.61,东,简装,中楼层,塔楼,899.0,87614.0,北太平庄,25,30.0,5
169.73,西北,简装,低楼层,塔楼,1090.0,64220.0,中关村,1,,5
152.11,东,精装,中楼层,塔楼,1450.0,95326.0,马甸,24,240.0,4
155.66,南,精装,中楼层,板楼,2000.0,128486.0,知春路,3,30.0,5
184.05,南,简装,中楼层,板塔结合,1750.0,95083.0,马甸,18,180.0,5
106.99,西,精装,中楼层,塔楼,795.0,74307.0,牡丹园,27,270.0,3
92.34,南,精装,低楼层,塔楼,998.0,108079.0,知春路,55,365.0,4
104.9,南,其他,低楼层,塔楼,1100.0,104862.0,万柳,11,30.0,4
196.7,西北,精装,中楼层,塔楼,1320.0,67108.0,苏州桥,26,210.0,4
196.7,西南,简装,中楼层,塔楼,1450.0,73717.0,苏州桥,28,365.0,4
102.69,西南,精装,低楼层,塔楼,1249.0,121629.0,知春路,10,365.0,4
96.97,西北,简装,中楼层,塔楼,999.0,103022.0,知春路,28,120.0,4
179.8,西,精装,中楼层,塔楼,1450.0,80646.0,苏州桥,11,365.0,5
171.3,东,精装,高楼层,塔楼,1375.0,80269.0,苏州桥,2,20.0,4
98.53,东北,精装,高楼层,板塔结合,1350.0,137015.0,万柳,2,90.0,3
155.65,南,精装,低楼层,板楼,1995.0,128173.0,知春路,6,60.0,5
156.44,东南,简装,低楼层,塔楼,1490.0,95245.0,万柳,11,240.0,5
92.34,南,简装,高楼层,塔楼,920.0,99632.0,知春路,4,120.0,3
96.97,西南,精装,低楼层,塔楼,985.0,101578.0,知春路,32,240.0,4
179.8,西,精装,低楼层,塔楼,1150.0,63960.0,苏州桥,21,90.0,4
90.7,东,简装,低楼层,塔楼,890.0,98126.0,北太平庄,21,270.0,3
91.95,西南,精装,低楼层,塔楼,1100.0,119631.0,万柳,6,270.0,5
