area,orientation,decoration,floor,building_type,price,price_per_m,position,followers,publish_time,rooms
94.02,南 北,其他,高楼层(共7层),板楼,260.0,27654.0,怀柔,1,330,4
162.29,东 西,其他,中楼层(共4层),塔楼,299.0,18424.0,怀柔,0,210,4
103.77,南 北,其他,顶层(共5层) ,板楼,200.0,19274.0,怀柔,1,365,5
107.89,南 北,精装,中楼层(共6层) ,板楼,372.0,34480.0,怀柔,4,365,5
102.22,南 北,其他,顶层(共6层),板楼,229.0,22403.0,怀柔,1,240,5
104.2,南 北,其他,顶层(共6层),板楼,230.0,22073.0,怀柔,2,300,5
75.0,南 北,精装,中楼层(共6层) ,板楼,179.0,23867.0,怀柔,0,20,4
100.04,南 北,简装,高楼层(共6层) ,板楼,155.0,15494.0,怀柔,1,210,4
103.86,南 北,精装,顶层(共6层) ,板塔结合,220.0,21183.0,怀柔,3,365,4
98.82,南 北,其他,顶层(共8层),板楼,215.0,21757.0,怀柔,1,120,3
92.9,南 北,简装,高楼层(共6层) ,板楼,215.0,23144.0,怀柔,0,60,5
95.04,南 北,精装,中楼层(共6层) ,板楼,198.0,20834.0,怀柔,0,210,4
90.81,南 北,其他,低楼层(共6层) ,板楼,265.0,29182.0,怀柔,1,270,4
94.21,南 北,精装,中楼层(共6层),板楼,275.0,29191.0,怀柔,2,30,4
151.42,南 北,其他,中楼层(共12层) ,板楼,520.0,34342.0,怀柔,1,30,5
100.75,南 北,精装,顶层(共6层) ,板楼,285.0,28288.0,怀柔,13,365,4
106.69,东 西,其他,中楼层(共6层) ,板楼,220.0,20621.0,怀柔,14,365,4
104.26,南 北,其他,顶层(共14层),板楼,260.0,24938.0,怀柔,4,120,5
94.16,南 北,简装,中楼层(共11层) ,板楼,169.0,17949.0,怀柔,9,210,4
91.53,北,其他,1层 ,板楼,223.0,24364.0,怀柔其它,21,90,3
99.47,南 北,简装,中楼层(共7层) ,板楼,180.0,18096.0,怀柔,12,330,5
109.29,东 西北,简装,高楼层(共6层) ,板楼,259.0,23699.0,怀柔,10,365,4
96.19,南 北,简装,底层(共6层) ,板楼,275.0,28590.0,怀柔,3,365,5
99.47,南 北,其他,低楼层(共7层) ,板楼,239.0,24028.0,怀柔,4,365,4
96.42,南 北,简装,顶层(共6层) ,板楼,239.0,24788.0,怀柔,7,365,4
95.37,南,精装,低楼层(共6层),板楼,203.0,21286.0,怀柔,0,8,3
63.55,东 西,其他,中楼层(共6层) ,板楼,109.0,17152.0,怀柔,3,30,3
66.48,南 北,简装,顶层(共6层) ,板塔结合,146.0,21962.0,怀柔,3,27,3
81.24,南 北,简装,中楼层(共5层),板楼,155.0,19080.0,怀柔,4,30,3
63.0,南,简装,中楼层(共5层) ,板楼,129.0,20477.0,怀柔,4,240,3
62.59,南 北,简装,中楼层(共5层) ,板楼,130.0,20771.0,怀柔,2,365,3
111.17,南 北,精装,低楼层(共6层) ,板楼,188.0,16912.0,怀柔,4,240,5
65.91,南 北,简装,高楼层(共8层),板楼,135.0,20483.0,怀柔,5,30,3
71.11,南 北,简装,低楼层(共6层) ,板楼,162.0,22782.0,怀柔,5,270,3
62.41,南 北,其他,高楼层(共6层),塔楼,149.0,23875.0,怀柔,6,365,3
80.91,南 北,简装,底层(共6层),板楼,150.0,18540.0,怀柔,8,150,3
60.01,南 北,简装,中楼层(共5层) ,板楼,132.0,21997.0,怀柔,5,180,3
81.19,南 北,精装,中楼层(共11层) ,板楼,230.0,28329.0,怀柔,5,30,3
79.92,南 北,简装,高楼层(共6层) ,板楼,137.0,17143.0,怀柔,4,23,3
119.62,南 北,精装,中楼层(共6层) ,板楼,259.0,21652.0,怀柔,5,150,4
73.01,南 北,简装,顶层(共6层) ,板楼,146.0,19998.0,怀柔,4,270,4
81.99,南 北,精装,中楼层(共6层) ,板楼,228.0,27809.0,怀柔,2,21,4
89.11,南 北,简装,低楼层(共12层),板塔结合,160.0,17956.0,怀柔,3,18,3
70.35,南 北,简装,中楼层(共6层),板楼,119.0,16916.0,怀柔,6,120,3
128.94,南 西 北,精装,顶层(共11层) ,板楼,465.0,36064.0,怀柔,0,30,5
132.78,南 北,简装,中楼层(共20层) ,板楼,445.0,33515.0,怀柔,3,90,5
88.49,南 北,简装,14层,板楼,160.0,18082.0,怀柔,11,365,3
66.38,南 北,简装,低楼层(共15层),板楼,96.0,14463.0,怀柔,7,60,3
106.04,东,毛坯,低楼层(共9层),塔楼,139.0,13109.0,怀柔,26,365,5
90.11,南,精装,高楼层(共6层) ,板楼,197.0,21863.0,怀柔,6,60,3
109.29,东 西,其他,中楼层(共6层) ,板楼,300.0,27450.0,怀柔,6,365,4
105.99,南 北,简装,低楼层(共6层) ,板楼,270.0,25475.0,怀柔,3,180,5
90.64,南 北,其他,低楼层(共6层) ,板楼,225.0,24824.0,怀柔,2,365,4
102.92,南 北,精装,顶层(共4层) ,板楼,235.0,22834.0,怀柔,1,90,3
106.06,南 北,简装,中楼层(共6层) ,板楼,179.0,16878.0,怀柔,1,180,4
99.24,南 北,简装,高楼层(共6层) ,板楼,300.0,30230.0,怀柔,2,180,5
93.21,南 北,其他,顶层(共6层) ,板楼,195.0,20921.0,怀柔,1,270,4
105.8,南 北,简装,低楼层(共7层) ,板楼,220.0,20794.0,怀柔,1,365,3
102.75,南 北,其他,顶层(共6层),板楼,220.0,21412.0,怀柔,3,365,5
104.89,南 北,精装,中楼层(共5层) ,板楼,220.0,20975.0,怀柔,4,90,4
101.8,南,其他,低楼层(共12层),板楼,325.0,31926.0,怀柔,6,365,3
96.23,南 北,简装,低楼层(共6层) ,板楼,298.0,30968.0,怀柔,4,30,4
102.77,南 北,简装,顶层(共15层) ,板楼,210.0,20434.0,怀柔,2,240,3
94.39,南 北,简装,顶层(共6层) ,板楼,246.0,26063.0,怀柔,4,330,5
92.15,南,精装,低楼层(共6层),板楼,195.0,21162.0,怀柔,11,150,3
94.08,南 北,其他,低楼层(共15层) ,板楼,330.0,35077.0,怀柔,1,120,3
152.91,南 北,其他,中楼层(共12层),板楼,498.0,32569.0,怀柔,0,15,5
159.78,南 北,简装,3层 ,板楼,353.0,22093.0,怀柔,3,30,4
98.72,南 北,其他,底层(共6层) ,板楼,315.0,31909.0,怀柔,1,240,5
99.37,南 北,简装,顶层(共6层) ,板楼,177.0,17813.0,怀柔,10,240,3
105.74,南 北,其他,顶层(共6层) ,板楼,259.0,24495.0,怀柔,0,120,4
101.82,北 南,其他,中楼层(共15层) ,板楼,200.0,19643.0,怀柔,9,60,3
50.9,南 北,简装,底层(共15层),板楼,70.0,13753.0,怀柔,2,15,3
89.34,南 北,精装,15层,板楼,160.0,17910.0,怀柔,11,180,4
66.81,南 北,简装,中楼层(共6层),板楼,165.0,24697.0,怀柔,1,21,3
68.43,南 北,精装,中楼层(共5层) ,板楼,135.0,19729.0,怀柔,1,5,3
70.67,南 北,精装,中楼层(共6层) ,板楼,170.0,24056.0,怀柔,1,6,4
117.67,南 北,其他,底层(共5层) ,板楼,295.0,25071.0,怀柔,1,365,5
88.81,南 北,精装,顶层(共5层),板楼,323.0,36370.0,怀柔,28,365,3
101.66,东 西,其他,中楼层(共6层),板楼,250.0,24592.0,怀柔,0,30,3
99.7,南 北,精装,顶层(共6层) ,板楼,210.0,21064.0,怀柔,0,7,4
155.78,南 北,其他,中楼层(共8层),板楼,348.0,22340.0,怀柔,1,90,5
99.38,南 北,简装,顶层(共8层),板楼,190.0,19119.0,怀柔,6,150,3
92.74,南 北,简装,中楼层(共7层),板楼,205.0,22105.0,怀柔,3,365,3
108.5,南 北,其他,高楼层(共6层),板楼,210.0,19355.0,怀柔,1,60,4
103.21,南 北,其他,高楼层(共6层) ,板楼,300.0,29067.0,怀柔,3,150,5
101.34,南 北,其他,低楼层(共14层) ,板楼,206.0,20328.0,怀柔,3,150,3
90.35,南 北,其他,中楼层(共5层) ,板楼,292.0,32319.0,怀柔,2,240,4
106.42,西,其他,顶层(共9层),塔楼,130.0,12216.0,怀柔,3,23,4
90.89,南 北,简装,中楼层(共6层),板楼,210.0,23105.0,怀柔,0,30,4
93.62,南 北,精装,中楼层(共6层) ,板楼,230.0,24568.0,怀柔,1,19,4
100.59,南 北,精装,中楼层(共6层) ,板楼,230.0,22866.0,怀柔,2,120,5
104.28,东 南 西 北,简装,高楼层(共6层) ,板楼,280.0,26851.0,怀柔,16,365,4
99.7,南 北,简装,中楼层(共6层) ,板楼,230.0,23070.0,怀柔,1,60,4
104.49,南,简装,高楼层(共15层) ,板楼,230.0,22012.0,怀柔,3,240,4
87.75,南 北,其他,顶层(共5层) ,板楼,205.0,23362.0,怀柔,0,90,4
118.87,东 南 北,精装,顶层(共5层),板楼,245.0,20611.0,怀柔,17,365,4
98.44,南 北,简装,高楼层(共6层),板楼,255.0,25905.0,怀柔,0,60,5
132.76,南 北,简装,底层(共5层) ,板楼,318.0,23953.0,怀柔,19,365,5
219.0,南 西 北,精装,2层 ,板楼,898.0,41005.0,怀柔,5,210,5
145.22,西北,简装,24层 ,塔楼,289.0,19901.0,怀柔,7,365,5
63.25,南 北,其他,顶层(共6层) ,板楼,150.0,23716.0,怀柔,0,150,3
84.08,东 西,精装,中楼层(共5层),板楼,307.5,36573.0,怀柔,0,330,3
89.76,南 北,精装,中楼层(共5层),板楼,238.0,26516.0,怀柔,3,210,4
89.79,南 北,其他,中楼层(共5层),板楼,205.0,22832.0,怀柔,0,300,3
88.83,南 北,精装,顶层(共5层),板楼,305.0,34336.0,怀柔,13,180,3
88.1,南 北,简装,顶层(共4层) ,板楼,325.0,36890.0,怀柔,7,365,5
145.15,东南 西北,其他,中楼层(共5层) ,板楼,225.0,15502.0,怀柔,2,120,4
63.15,南 北,简装,顶层(共6层) ,板楼,132.0,20903.0,怀柔,1,240,3
62.7,南 北,其他,中楼层(共6层) ,板楼,198.0,31579.0,怀柔,1,365,3
87.84,南 北,其他,15层,板楼,180.0,20492.0,怀柔,3,365,3
72.59,南 北,其他,高楼层(共6层) ,板楼,209.0,28792.0,怀柔,0,150,4
121.4,东 北,简装,24层,塔楼,242.0,19935.0,怀柔,1,240,5
65.73,东 南,精装,中楼层(共15层) ,板楼,129.0,19626.0,怀柔,4,330,3
78.37,南 北,简装,顶层(共6层) ,板楼,189.0,24117.0,怀柔,0,365,4
62.73,南 北,精装,中楼层(共6层) ,板楼,180.0,28695.0,怀柔,1,180,3
132.96,南 北,其他,中楼层(共5层),板楼,350.0,26324.0,怀柔,23,365,5
111.57,南 北,其他,中楼层(共5层) ,板楼,390.0,34956.0,怀柔,0,270,4
62.98,南 北,其他,顶层(共6层) ,板楼,170.0,26993.0,怀柔,1,90,3
109.47,南 北,简装,中楼层(共5层),板楼,258.0,23569.0,怀柔,0,150,5
98.63,南 北,精装,中楼层(共8层),板楼,268.0,27173.0,怀柔,5,240,4
95.22,南 北,简装,中楼层(共6层) ,板楼,246.0,25835.0,怀柔,7,210,5
92.27,南 北,简装,中楼层(共6层) ,板楼,260.0,28179.0,怀柔,2,240,4
94.74,东 西 北,精装,中楼层(共7层) ,板楼,240.0,25333.0,怀柔,0,120,3
93.16,南 北,其他,1层 ,板楼,225.0,24152.0,怀柔其它,11,270,3
100.61,南 北,其他,中楼层(共6层) ,板楼,320.0,31806.0,怀柔,0,150,4
198.08,南 北,精装,底层(共3层) ,未知,1080.0,54524.0,怀柔,1,7,6
164.87,南 北,精装,2层,板楼,760.0,46097.0,怀柔,7,210,6
194.66,南 北,其他,3层 ,板楼,1080.0,55482.0,怀柔,14,240,6
67.14,南 北,简装,高楼层(共6层) ,板楼,160.0,23831.0,怀柔,1,120,3
60.47,南 北,精装,中楼层(共4层) ,板楼,155.0,25633.0,怀柔,5,60,3
59.95,东 西,精装,底层(共6层) ,板楼,170.0,28357.0,怀柔,1,60,4
55.62,南 北,精装,中楼层(共4层) ,板楼,155.0,27868.0,怀柔,2,30,3
80.65,南 北,简装,中楼层(共5层),板楼,157.0,19467.0,怀柔,7,60,3
48.24,南,精装,高楼层(共14层),塔楼,76.0,15755.0,怀柔,1,29,3
76.87,南 北,简装,低楼层(共6层) ,板楼,170.0,22116.0,怀柔,4,60,4
88.83,南 北,精装,底层(共5层),板楼,215.0,24204.0,怀柔,11,90,3
87.69,南 北,其他,中楼层(共6层) ,板楼,202.0,23036.0,怀柔,0,120,4
82.87,东 西,简装,低楼层(共6层) ,板楼,165.0,19911.0,怀柔,4,30,4
74.15,南 北,简装,中楼层(共14层) ,板楼,130.0,17533.0,怀柔,2,10,3
61.13,西南,简装,顶层(共6层) ,板楼,140.0,22903.0,怀柔,3,240,3
83.97,南,简装,高楼层(共12层) ,板塔结合,168.0,20008.0,怀柔,1,19,3
66.76,南 北,精装,高楼层(共6层) ,板塔结合,155.0,23218.0,怀柔,2,13,3
111.03,南 北,简装,低楼层(共6层) ,板楼,259.0,23328.0,怀柔,7,60,5
89.36,南 北,简装,中楼层(共5层) ,板楼,175.0,19584.0,怀柔,1,270,4
69.95,南 北,精装,底层(共6层) ,板楼,215.0,30737.0,怀柔,4,330,3
118.52,南 北,其他,顶层(共6层),板楼,410.0,34594.0,怀柔,4,365,4
137.09,东 南 北,简装,底层(共18层) ,板楼,685.0,49968.0,怀柔,12,365,5
89.74,南 北,其他,中楼层(共5层),板楼,180.0,20058.0,怀柔,0,30,3
142.24,北 南 东,精装,低楼层(共21层) ,板楼,550.0,38668.0,怀柔,9,365,5
87.02,北 南,其他,高楼层(共6层) ,板塔结合,260.0,29879.0,怀柔,0,60,4
68.32,南 北,其他,顶层(共6层) ,板楼,175.0,25615.0,怀柔,0,60,3
88.2,南 北,精装,顶层(共4层) ,板楼,260.0,29479.0,怀柔,20,365,3
84.69,南 北,简装,顶层(共6层),板楼,178.0,21018.0,怀柔,16,365,4
83.33,南 北,其他,顶层(共11层),板楼,289.0,34682.0,怀柔,5,365,3
123.97,南 北,其他,中楼层(共6层) ,板楼,399.0,32186.0,怀柔,7,365,5
128.9,南 北,其他,中楼层(共6层),板楼,390.0,30257.0,怀柔,2,365,5
86.5,南 北,简装,低楼层(共6层),板楼,280.0,32370.0,怀柔,0,240,3
110.59,南 北,其他,中楼层(共9层) ,板楼,460.0,41596.0,怀柔,1,365,5
128.85,南 北,精装,顶层(共5层) ,板楼,310.0,24059.0,怀柔,17,365,5
80.1,南 北,精装,底层(共14层),板楼,160.0,19976.0,怀柔,2,365,3
119.32,南 北,精装,高楼层(共7层),板楼,460.0,38552.0,怀柔,10,365,4
79.0,南 北,精装,顶层(共5层) ,板楼,249.0,31519.0,怀柔,3,365,3
118.12,南 北,其他,底层(共6层) ,板楼,335.0,28361.0,怀柔,4,120,5
130.36,南 北,其他,低楼层(共6层) ,板楼,260.0,19945.0,怀柔,1,90,5
110.3,南 北,其他,高楼层(共6层) ,板楼,335.0,30372.0,怀柔,2,365,5
69.5,南,其他,顶层(共6层) ,板楼,165.0,23742.0,怀柔,1,150,3
56.77,南 北,简装,顶层(共5层) ,板楼,128.0,22548.0,怀柔,1,90,3
56.77,南 北,其他,顶层(共5层) ,板楼,135.0,23781.0,怀柔,5,365,3
145.36,东 西 北,简装,中楼层(共5层),板楼,308.0,21189.0,怀柔,3,365,4
67.89,南 北,简装,低楼层(共6层),板楼,190.0,27987.0,怀柔,3,365,4
80.02,南 北,简装,顶层(共5层) ,板塔结合,200.0,24994.0,怀柔,3,365,4
89.28,东 西,其他,低楼层(共6层) ,板楼,239.0,26770.0,怀柔,7,365,3
75.01,南 北 东,简装,中楼层(共6层),板楼,215.0,28663.0,怀柔,2,365,3
60.32,南 北,简装,顶层(共6层),板楼,170.0,28184.0,怀柔,6,365,3
85.83,南 北,简装,低楼层(共6层) ,板楼,240.0,27963.0,怀柔,8,365,4
89.53,南 北,其他,中楼层(共4层),板楼,315.0,35184.0,怀柔,12,365,3
89.38,南 北,精装,中楼层(共4层) ,板楼,230.0,25733.0,怀柔,11,365,3
89.74,南 北,其他,顶层(共5层) ,板楼,245.0,27302.0,怀柔,3,365,4
89.98,南 北,其他,顶层(共5层) ,板楼,245.0,27229.0,怀柔,9,365,5
111.57,南 北,其他,中楼层(共7层) ,板楼,390.0,34956.0,怀柔,2,365,5
64.39,南 北,其他,顶层(共6层),板楼,155.0,24073.0,怀柔,0,30,3
88.29,南 北,其他,中楼层(共6层),板楼,280.0,31714.0,怀柔,0,180,4
114.55,南 北,其他,顶层(共5层) ,板楼,240.0,20952.0,怀柔,1,270,5
88.23,南 北,简装,顶层(共4层) ,板楼,255.0,28902.0,怀柔,3,240,3
62.24,南 北,简装,高楼层(共6层) ,板楼,175.0,28117.0,怀柔,7,365,3
238.15,南 北,其他,3层 ,板楼,618.0,25951.0,怀柔,16,240,8
60.14,南 北,精装,中楼层(共5层) ,板楼,195.0,32425.0,怀柔,2,365,3
77.35,南 北,其他,中楼层(共7层) ,板楼,137.0,17712.0,怀柔,2,270,4
121.84,南 北,其他,高楼层(共6层) ,板楼,305.0,25033.0,怀柔,0,120,5
82.38,南 北,简装,高楼层(共6层),板楼,255.0,30955.0,怀柔,5,365,3
85.86,南 北,其他,顶层(共5层) ,板楼,220.0,25624.0,怀柔,0,365,3
85.59,南 北,精装,高楼层(共17层),板塔结合,180.0,21031.0,怀柔,1,365,3
73.86,南,精装,低楼层(共15层),板塔结合,264.0,35744.0,怀柔,5,365,3
141.19,西 南,其他,顶层(共5层),板楼,547.0,38743.0,怀柔,6,330,5
85.99,南 北,其他,高楼层(共6层) ,板楼,230.0,26748.0,怀柔,6,365,4
141.67,南 北,简装,顶层(共7层) ,板楼,458.0,32329.0,怀柔,4,365,4
80.61,东 西,其他,中楼层(共4层) ,板楼,220.0,27292.0,怀柔,7,365,3
77.45,南 北,精装,高楼层(共6层) ,板楼,205.0,26469.0,怀柔,6,365,4
73.86,南,简装,中楼层(共15层),板塔结合,258.0,34931.0,怀柔,1,120,3
70.83,东 西,其他,顶层(共6层) ,板楼,165.0,23296.0,怀柔,3,365,4
89.88,南 北,其他,中楼层(共5层),板楼,208.0,23142.0,怀柔,0,300,4
87.97,南 北,精装,低楼层(共11层) ,板塔结合,389.0,44220.0,怀柔,1,330,3
78.54,南 北,精装,顶层(共6层) ,板楼,192.0,24447.0,怀柔,0,150,3
132.9,南 西,精装,低楼层(共9层),塔楼,186.0,13996.0,怀柔,8,210,5
68.96,南 北,精装,低楼层(共12层) ,板塔结合,165.0,23927.0,怀柔,2,210,3
85.31,南 北,简装,高楼层(共15层) ,板楼,185.0,21686.0,怀柔,6,365,3
128.1,南 北,其他,中楼层(共6层),板楼,298.0,23264.0,怀柔,2,180,5
146.74,南 北,其他,顶层(共6层),板楼,430.0,29304.0,怀柔,5,365,5
84.0,南 北,其他,中楼层(共6层) ,板楼,245.0,29167.0,怀柔,2,365,4
73.83,南,精装,高楼层(共15层),板楼,250.0,33862.0,怀柔,5,270,3
126.18,南 北,精装,高楼层(共15层),板楼,428.0,33920.0,怀柔,7,300,5
89.01,南 北,其他,顶层(共4层) ,板楼,260.0,29211.0,怀柔,3,365,3
125.25,南 北,其他,高楼层(共6层) ,板塔结合,325.0,25949.0,怀柔,2,365,5
65.05,南 北,其他,中楼层(共6层),板楼,190.0,29209.0,怀柔,1,365,4
82.63,东 西北,精装,中楼层(共6层),板楼,200.0,24205.0,怀柔,6,365,3
72.36,南 北,其他,高楼层(共6层) ,板楼,146.0,20177.0,怀柔,0,180,4
63.7,南 北,简装,顶层(共6层),板楼,160.0,25118.0,怀柔,5,365,3
121.47,南 北,其他,顶层(共11层) ,板塔结合,297.0,24451.0,怀柔,2,330,5
133.53,南 北,简装,高楼层(共6层) ,板楼,375.0,28084.0,怀柔,4,365,5
140.37,南 北,简装,底层(共4层) ,板楼,339.0,24151.0,怀柔,12,365,5
65.28,南 北,其他,底层(共6层),板楼,175.0,26808.0,怀柔,1,365,3
69.3,南,其他,顶层(共6层) ,板楼,155.0,22367.0,怀柔,0,365,3
111.35,南 北,其他,顶层(共6层) ,板楼,255.0,22901.0,怀柔,0,365,5
88.6,南 北,其他,顶层(共4层) ,板楼,245.0,27653.0,怀柔,4,210,4
133.84,南 北,精装,中楼层(共7层),板楼,500.0,37359.0,怀柔,27,365,5
62.59,南 北,简装,底层(共5层) ,板楼,189.0,30197.0,怀柔,0,60,3
80.61,南 北,精装,高楼层(共14层),板楼,155.0,19229.0,怀柔,8,240,3
116.43,南 北,其他,中楼层(共4层),板楼,340.0,29203.0,怀柔,7,365,4
72.35,南 北,精装,高楼层(共6层) ,板楼,195.0,26953.0,怀柔,1,150,4
89.11,南 北,精装,15层,板楼,180.0,20200.0,怀柔,3,365,3
118.35,南 北,其他,中楼层(共5层),板楼,410.0,34644.0,怀柔,5,365,5
84.71,南 北,精装,顶层(共6层) ,板楼,179.0,21131.0,怀柔,5,365,4
61.27,南 北,其他,高楼层(共6层) ,板楼,160.0,26114.0,怀柔,0,60,3
82.66,南 北,精装,顶层(共5层) ,板楼,160.0,19357.0,怀柔,0,60,3
84.78,南 北,其他,高楼层(共6层) ,板楼,190.0,22411.0,怀柔,0,26,4
59.95,东 西 北,精装,底层(共6层) ,板楼,175.0,29191.0,怀柔,0,330,3
75.58,西北,精装,中楼层(共15层),板楼,245.0,32416.0,怀柔,1,180,3
88.62,南 北,精装,中楼层(共5层),板楼,269.0,30355.0,怀柔,15,365,3
254.43,北 南,其他,2层 ,板楼,620.0,24369.0,怀柔,1,150,5
115.53,南 北,简装,高楼层(共7层),板楼,278.0,24064.0,怀柔,7,365,5
82.89,南 北,其他,顶层(共6层) ,板楼,210.0,25335.0,怀柔,0,27,4
70.34,南 北,简装,中楼层(共6层) ,板塔结合,195.0,27723.0,怀柔,1,150,4
80.87,南 北,精装,顶层(共11层) ,板楼,245.0,30296.0,怀柔,1,60,3
88.73,南 北,简装,高楼层(共6层),板楼,230.0,25922.0,怀柔,12,365,4
72.36,南 北,其他,中楼层(共6层) ,板楼,165.0,22803.0,怀柔,0,210,4
62.7,南 北,精装,中楼层(共6层) ,板楼,145.0,23126.0,怀柔,1,60,3
67.02,南 北,其他,顶层(共6层) ,板楼,155.0,23128.0,怀柔,0,30,3
88.07,南 北,其他,15层,板楼,188.0,21347.0,怀柔,1,210,4
66.67,南 北,其他,顶层(共6层) ,板楼,185.0,27749.0,怀柔,2,365,4
75.99,南 北,其他,顶层(共6层),板楼,165.0,21714.0,怀柔,1,210,3
126.45,南 北,其他,高楼层(共6层) ,板楼,298.0,23567.0,怀柔,8,365,5
117.9,南 北,其他,顶层(共6层) ,板楼,252.0,21375.0,怀柔,6,365,4
118.66,南 北,其他,高楼层(共6层) ,板楼,308.0,25957.0,怀柔,2,365,5
110.28,南 北,其他,中楼层(共6层) ,板楼,278.0,25209.0,怀柔,7,365,4
79.06,南 北,其他,高楼层(共6层) ,板楼,260.0,32887.0,怀柔,4,365,3
117.44,南 北,精装,中楼层(共6层),板楼,360.0,30654.0,怀柔,9,365,5
72.77,南 北,其他,顶层(共6层) ,板楼,180.0,24736.0,怀柔,2,270,3
87.68,东 西,毛坯,底层(共6层),板楼,295.0,33646.0,怀柔,4,365,3
145.22,东 北,精装,24层,塔楼,420.0,28922.0,怀柔,1,365,4
64.38,南 北,其他,底层(共6层) ,板楼,219.0,34017.0,怀柔,0,30,3
68.4,南 北,简装,顶层(共5层) ,板楼,145.0,21199.0,怀柔,4,365,3
60.0,东 西,简装,中楼层(共6层) ,板楼,130.0,21667.0,怀柔,3,365,3
127.28,南 西,精装,高楼层(共6层),板楼,269.0,21135.0,怀柔,3,365,5
117.07,南 北,简装,中楼层(共6层) ,板楼,390.0,33314.0,怀柔,4,210,5
77.01,南 北,其他,底层(共6层) ,板楼,226.0,29347.0,怀柔,1,270,4
79.52,南 北,其他,顶层(共6层) ,板楼,179.0,22511.0,怀柔,7,270,4
72.5,南 北,简装,高楼层(共6层) ,板楼,143.0,19725.0,怀柔,2,365,3
73.56,南 北,简装,底层(共5层) ,板楼,210.0,28549.0,怀柔,1,90,4
67.54,南 北,其他,底层(共6层) ,板楼,222.0,32870.0,怀柔,0,300,3
84.09,南 北,精装,顶层(共6层),板楼,178.0,21168.0,怀柔,4,210,3
129.42,南 北,其他,中楼层(共7层) ,板楼,360.0,27817.0,怀柔,1,365,4
110.68,南 北,其他,顶层(共6层) ,板楼,287.0,25931.0,怀柔,9,365,5
89.46,南 北,精装,中楼层(共6层) ,板楼,245.0,27387.0,怀柔,5,365,3
81.8,南 北,精装,中楼层(共15层),板楼,280.0,34230.0,怀柔,0,30,3
89.11,南 北,简装,底层(共12层) ,板塔结合,200.0,22445.0,怀柔,1,330,3
71.25,南 北,其他,中楼层(共11层) ,板楼,145.0,20351.0,怀柔,0,270,3
129.68,北 南,其他,高楼层(共6层) ,板楼,270.0,20821.0,怀柔,7,240,4
128.84,南 北,简装,高楼层(共6层) ,板楼,340.0,26390.0,怀柔,5,365,5
80.91,南 北,简装,中楼层(共6层) ,板楼,185.0,22865.0,怀柔,5,365,4
76.69,南 北,简装,顶层(共6层) ,板楼,180.0,23472.0,怀柔,4,365,3
118.78,南 西 北,精装,中楼层(共6层) ,板楼,390.0,32834.0,怀柔,0,30,5
80.33,南 北,简装,中楼层(共6层) ,板楼,236.0,29379.0,怀柔,7,365,3
80.65,南 北,其他,顶层(共6层) ,板楼,162.0,20087.0,怀柔,1,365,4
89.55,南 北,精装,底层(共5层) ,板楼,265.0,29593.0,怀柔,18,365,4
133.14,南 北,简装,高楼层(共6层),板楼,335.0,25162.0,怀柔,2,365,5
136.28,北 东南,简装,中楼层(共7层),板楼,430.0,31553.0,怀柔,2,365,5
69.95,南 北,毛坯,中楼层(共6层),板楼,228.0,32595.0,怀柔,4,180,3
76.25,南 北,简装,顶层(共6层) ,板楼,175.0,22951.0,怀柔,0,90,4
88.83,南 北,其他,中楼层(共5层),板楼,300.0,33773.0,怀柔,7,365,3
123.97,南 北,精装,中楼层(共6层) ,板楼,370.0,29846.0,怀柔,3,270,5
89.99,南 北,其他,15层,板楼,265.0,29448.0,怀柔,4,365,3
88.76,南 北,精装,底层(共5层),板楼,255.0,28730.0,怀柔,13,365,3
89.66,东 南 北,精装,中楼层(共4层) ,板楼,279.0,31118.0,怀柔,7,270,3
73.31,南 北,精装,顶层(共6层) ,板楼,180.0,24554.0,怀柔,3,180,4
87.97,南 北,其他,顶层(共11层),板塔结合,330.0,37513.0,怀柔,1,365,3
114.18,南 北,精装,中楼层(共4层) ,板楼,320.0,28026.0,怀柔,11,365,4
122.48,南 北,简装,中楼层(共6层) ,板楼,370.0,30210.0,怀柔,0,365,5
71.11,南 北,简装,底层(共5层) ,板楼,258.0,36282.0,怀柔,20,365,4
120.3,南 北,其他,中楼层(共14层) ,板楼,255.0,21198.0,怀柔,4,120,5
67.32,南 北,其他,中楼层(共5层) ,板楼,170.0,25253.0,怀柔,8,150,3
127.25,南 北,精装,高楼层(共26层),板楼,480.0,37722.0,怀柔,6,365,5
112.27,南 北,其他,顶层(共6层) ,板楼,290.0,25831.0,怀柔,0,60,5
56.27,南 北,毛坯,顶层(共3层) ,板楼,70.0,12441.0,怀柔其它,13,120,3
121.19,南 北,其他,中楼层(共15层) ,板楼,198.0,16338.0,怀柔,2,60,5
56.0,南 北,简装,中楼层(共5层) ,板楼,135.0,24108.0,怀柔,1,210,3
112.18,南 北,精装,中楼层(共6层),板楼,375.0,33429.0,怀柔,3,150,4
86.99,南 北,其他,顶层(共6层) ,板楼,225.0,25866.0,怀柔,2,365,4
73.8,南 北,其他,中楼层(共6层) ,板楼,200.0,27101.0,怀柔,2,365,3
83.46,南 北,其他,中楼层(共9层) ,板楼,215.0,25761.0,怀柔,2,90,4
89.14,南 北,精装,14层,板楼,215.0,24120.0,怀柔,15,365,3
65.95,南 北,简装,顶层(共15层),板塔结合,102.0,15467.0,怀柔,3,365,3
