title,house_type,area,orientation,decoration,floor,year_built,building_type,price,price_per_m,position,followers,publish_time
学院派 ,2室1厅,96.64,西南,精装,高楼层(共21层),2009年,塔楼,1080.0,111755.0,小西天,32人关注,8个月以前发布
西颐北馆 ,3室1厅,92.5,西北,简装,中楼层(共5层),1998年,板楼,770.0,83244.0,苏州桥,15人关注,8个月以前发布
光大花园 ,2室1厅,93.07,东南,简装,高楼层(共17层),2000年,塔楼,1068.0,114753.0,万柳,21人关注,2个月以前发布
农影小区 ,3室1厅,93.88,南 北,简装,高楼层(共14层) ,暂无数据,板塔结合,1099.0,117065.0,皂君庙,23人关注,3个月以前发布
远大园四区 ,4室2厅,198.61,南 北,简装,低楼层(共7层) ,暂无数据,板楼,2320.0,116812.0,世纪城,13人关注,6个月以前发布
新起点嘉园 ,2室1厅,101.05,西 北,简装,低楼层(共20层),2001年,塔楼,1100.0,108858.0,万柳,1人关注,21天以前发布
时雨园 ,4室1厅,173.68,南 北,精装,中楼层(共12层),2005年,板楼,2300.0,132428.0,世纪城,4人关注,11天以前发布
新起点嘉园 ,2室2厅,105.17,东,精装,高楼层(共18层),2003年,塔楼,1090.0,103642.0,万柳,2人关注,1个月以前发布
魏公村佳苑 ,3室1厅,93.58,南 北,精装,低楼层(共28层) ,暂无数据,板楼,1088.0,116265.0,魏公村,19人关注,4个月以前发布
世纪金源国际公寓 ,1室1厅,105.92,西南,简装,中楼层(共13层),2002年,塔楼,750.0,70809.0,世纪城,4人关注,3个月以前发布
远大园一区 ,4室2厅,192.78,南,精装,低楼层(共13层) ,暂无数据,板楼,2000.0,103746.0,世纪城,4人关注,1个月以前发布
中关村南大街乙8号 ,3室1厅,101.08,南 北,简装,底层(共5层) ,暂无数据,板楼,1100.0,108825.0,皂君庙,9人关注,1个月以前发布
农影小区 ,3室1厅,92.33,东南,精装,中楼层(共14层) ,暂无数据,板塔结合,1100.0,119138.0,皂君庙,38人关注,一年前发布
学院派 ,2室1厅,101.52,东 西北,精装,高楼层(共21层),2009年,塔楼,799.0,78704.0,小西天,3人关注,1个月以前发布
魏公村佳苑 ,3室1厅,92.66,南 北,精装,低楼层(共28层) ,暂无数据,板楼,1100.0,118714.0,魏公村,8人关注,1个月以前发布
知春大厦 ,3室1厅,93.59,南,简装,低楼层(共20层) ,暂无数据,板楼,808.0,86335.0,双榆树,5人关注,21天以前发布
中鑫嘉园 ,2室1厅,102.18,西,精装,底层(共25层),2004年,塔楼,790.0,77315.0,牡丹园,42人关注,9个月以前发布
光大花园 ,3室1厅,150.81,西南,精装,中楼层(共17层) ,暂无数据,塔楼,1699.0,112659.0,万柳,15人关注,1个月以前发布
太月园 ,2室1厅,91.6,东南,简装,中楼层(共27层),1998年,塔楼,980.0,106987.0,知春路,20人关注,一年前发布
花园路3号院 ,2室1厅,101.93,东南,简装,高楼层(共24层),2000年,塔楼,1060.0,103993.0,牡丹园,2人关注,4天以前发布
牡丹园东里 ,3室1厅,92.6,南 北,精装,地下室(共6层),1996年,板楼,380.0,41037.0,牡丹园,12人关注,一年前发布
新起点嘉园 ,3室2厅,166.74,西南,精装,中楼层(共18层),2003年,塔楼,1630.0,97757.0,万柳,47人关注,6个月以前发布
光大花园 ,3室2厅,150.81,东南,精装,高楼层(共17层),2001年,塔楼,1780.0,118030.0,万柳,4人关注,29天以前发布
北影小区 ,3室1厅,100.73,南,简装,低楼层(共18层),2000年,板塔结合,1050.0,104240.0,北太平庄,12人关注,1个月以前发布
山水倾城 ,3室2厅,167.15,东南,精装,低楼层(共12层) ,暂无数据,塔楼,1660.0,99312.0,万柳,15人关注,9个月以前发布
双榆树东里 ,2室1厅,109.86,东 东南,精装,中楼层(共20层),2003年,塔楼,950.0,86474.0,双榆树,16人关注,2个月以前发布
北影小区 ,3室2厅,102.61,东 南,简装,中楼层(共17层),2001年,塔楼,899.0,87614.0,北太平庄,25人关注,1个月以前发布
希格玛公寓 ,3室2厅,169.73,西北 南,简装,低楼层(共20层),1997年,塔楼,1090.0,64220.0,中关村,1人关注,刚刚发布
冠城南园 ,3室1厅,152.11,东 西 北,精装,中楼层(共23层),1998年,塔楼,1450.0,95326.0,马甸,24人关注,8个月以前发布
锦秋知春 ,3室2厅,155.66,南 北,精装,中楼层(共12层) ,暂无数据,板楼,2000.0,128486.0,知春路,3人关注,1个月以前发布
冠城北园 ,3室2厅,173.66,南,简装,底层(共21层),2000年,板楼,1528.0,87989.0,马甸,25人关注,5个月以前发布
冠城北园 ,3室2厅,184.05,南 北,简装,中楼层(共17层) ,暂无数据,板塔结合,1750.0,95083.0,马甸,18人关注,6个月以前发布
富丽小区 ,3室1厅,97.62,南 北,其他,底层(共7层) ,暂无数据,板楼,1100.0,112682.0,紫竹桥,7人关注,1个月以前发布
都景苑 ,2室1厅,106.99,西 北,精装,中楼层(共24层),2001年,塔楼,795.0,74307.0,牡丹园,27人关注,9个月以前发布
太月园 ,2室2厅,92.34,南,精装,低楼层(共26层) ,暂无数据,塔楼,998.0,108079.0,知春路,55人关注,一年前发布
汇新家园 ,3室1厅,104.9,南,其他,低楼层(共16层),2002年,塔楼,1100.0,104862.0,万柳,11人关注,1个月以前发布
紫金庄园 ,3室1厅,196.7,西北,精装,中楼层(共22层) ,暂无数据,塔楼,1320.0,67108.0,苏州桥,26人关注,7个月以前发布
紫金庄园 ,3室1厅,196.7,西南,简装,中楼层(共22层) ,暂无数据,塔楼,1450.0,73717.0,苏州桥,28人关注,一年前发布
太阳园 ,2室2厅,102.69,西南,精装,低楼层(共26层),2001年,塔楼,1249.0,121629.0,知春路,10人关注,一年前发布
太阳园 ,3室1厅,96.97,西北,简装,中楼层(共27层) ,暂无数据,塔楼,999.0,103022.0,知春路,28人关注,4个月以前发布
紫金庄园 ,3室2厅,179.8,西,精装,中楼层(共22层),1998年,塔楼,1450.0,80646.0,苏州桥,11人关注,一年前发布
紫金庄园 ,3室1厅,171.3,东,精装,高楼层(共22层) ,暂无数据,塔楼,1375.0,80269.0,苏州桥,2人关注,20天以前发布
锋尚国际 ,2室1厅,98.53,东北,精装,高楼层(共18层) ,暂无数据,板塔结合,1350.0,137015.0,万柳,2人关注,3个月以前发布
锦秋知春 ,3室2厅,155.65,南 北,精装,低楼层(共12层) ,暂无数据,板楼,1995.0,128173.0,知春路,6人关注,2个月以前发布
新起点嘉园 ,3室2厅,156.44,东南,简装,低楼层(共20层),2002年,塔楼,1490.0,95245.0,万柳,11人关注,8个月以前发布
太月园 ,2室1厅,92.34,南,简装,高楼层(共27层),1999年,塔楼,920.0,99632.0,知春路,4人关注,4个月以前发布
太阳园 ,3室1厅,96.97,西南 北,精装,低楼层(共27层),2001年,塔楼,985.0,101578.0,知春路,32人关注,8个月以前发布
丙28号院 ,2室1厅,92.79,东 西,精装,顶层(共6层) ,暂无数据,板楼,788.0,84923.0,牡丹园,2人关注,6个月以前发布
太月园 ,2室1厅,107.79,东南,精装,底层(共18层) ,暂无数据,塔楼,1040.0,96484.0,知春路,30人关注,一年前发布
紫金庄园 ,3室1厅,179.8,西,精装,低楼层(共22层) ,暂无数据,塔楼,1150.0,63960.0,苏州桥,21人关注,3个月以前发布
苏州街20号院 ,2室1厅,95.99,东南,精装,底层(共18层) ,暂无数据,塔楼,790.0,82301.0,苏州桥,6人关注,9个月以前发布
北影小区 ,2室1厅,90.7,东 南,简装,低楼层(共17层) ,暂无数据,塔楼,890.0,98126.0,北太平庄,21人关注,9个月以前发布
汇新家园 ,3室2厅,91.95,西南,精装,低楼层(共16层) ,暂无数据,塔楼,1100.0,119631.0,万柳,6人关注,9个月以前发布
锋尚国际 ,2室1厅,98.53,东北,精装,高楼层(共18层) ,暂无数据,板塔结合,1299.0,131839.0,万柳,14人关注,一年前发布
太月园 ,2室1厅,92.34,南,精装,中楼层(共27层),1999年,塔楼,920.0,99632.0,知春路,5人关注,1个月以前发布
北影小区 ,3室1厅,90.7,东,简装,中楼层(共17层) ,暂无数据,塔楼,960.0,105844.0,北太平庄,5人关注,20天以前发布
太阳园 ,3室2厅,168.48,东南 北,简装,高楼层(共27层) ,暂无数据,塔楼,1700.0,100903.0,知春路,4人关注,3个月以前发布
紫金庄园 ,3室1厅,171.3,东,其他,低楼层(共22层) ,暂无数据,塔楼,1280.0,74723.0,苏州桥,12人关注,7个月以前发布
锋尚国际 ,2室1厅,98.53,东北,精装,低楼层(共18层) ,暂无数据,板塔结合,1288.0,130722.0,万柳,5人关注,一年前发布
花园公寓 ,2室1厅,102.86,东,简装,中楼层(共15层),2007年,塔楼,750.0,72915.0,牡丹园,2人关注,1个月以前发布
北影小区 ,2室2厅,90.7,西南,简装,中楼层(共17层) ,暂无数据,塔楼,949.0,104631.0,北太平庄,9人关注,7个月以前发布
北影小区 ,3室1厅,98.95,西 北,简装,低楼层(共17层),2001年,塔楼,980.0,99040.0,北太平庄,14人关注,8个月以前发布
北影小区 ,2室2厅,103.6,南 北,其他,顶层(共11层) ,暂无数据,塔楼,950.0,91699.0,北太平庄,11人关注,3个月以前发布
春荫园 ,3室1厅,136.56,南 北,其他,中楼层(共13层),2004年,板楼,1580.0,115701.0,世纪城,6人关注,18天以前发布
紫金庄园 ,2室1厅,94.7,东 南,精装,低楼层(共22层),1999年,塔楼,900.0,95037.0,苏州桥,29人关注,一年前发布
锋尚国际 ,2室1厅,105.31,南,精装,低楼层(共18层) ,暂无数据,塔楼,1380.0,131042.0,万柳,10人关注,3个月以前发布
锋尚国际 ,2室1厅,98.53,北,精装,顶层(共18层),2003年,板塔结合,1150.0,116716.0,万柳,10人关注,3个月以前发布
蓟门东里 ,3室1厅,92.9,南 北,精装,高楼层(共15层) ,暂无数据,板楼,898.0,96664.0,知春路,20人关注,3个月以前发布
紫金庄园 ,3室1厅,179.8,西,简装,低楼层(共22层) ,暂无数据,塔楼,1200.0,66741.0,苏州桥,16人关注,一年前发布
宏嘉丽园 ,2室1厅,115.71,东南,精装,中楼层(共24层),2001年,塔楼,1100.0,95066.0,知春路,5人关注,8天以前发布
小南庄社区 ,3室1厅,79.04,南 北,简装,高楼层(共6层) ,暂无数据,板楼,800.0,101215.0,苏州桥,7人关注,一年前发布
钟表南园 ,3室1厅,78.0,东 南 西,精装,低楼层(共6层) ,暂无数据,板楼,780.0,100000.0,马甸,11人关注,3个月以前发布
太月园 ,2室1厅,86.1,东南,其他,底层(共19层) ,暂无数据,塔楼,800.0,92916.0,知春路,13人关注,一年前发布
首体家属院 ,3室1厅,79.6,南 北,精装,顶层(共6层),1997年,板楼,790.0,99247.0,知春路,64人关注,一年前发布
北影小区 ,3室1厅,82.5,南 北,精装,低楼层(共12层),1996年,板楼,798.0,96728.0,北太平庄,59人关注,8个月以前发布
时雨园 ,3室2厅,143.83,东南 西 北,简装,中楼层(共19层),2005年,塔楼,1360.0,94557.0,世纪城,11人关注,2个月以前发布
春荫园 ,3室2厅,141.36,南 北,简装,顶层(共13层),2004年,板楼,1910.0,135117.0,世纪城,9人关注,一年前发布
晴雪园 ,2室1厅,123.74,南,其他,顶层(共11层) ,暂无数据,板楼,1860.0,150316.0,世纪城,6人关注,1个月以前发布
垂虹园 ,3室2厅,122.0,西南,精装,低楼层(共18层) ,暂无数据,塔楼,1455.0,119263.0,世纪城,9人关注,9个月以前发布
垂虹园 ,2室1厅,121.57,东南,简装,低楼层(共18层),2004年,塔楼,1250.0,102822.0,世纪城,15人关注,5个月以前发布
晴雪园 ,2室1厅,131.8,南 北,简装,底层(共11层),2005年,板楼,1640.0,124431.0,世纪城,21人关注,5个月以前发布
晨月园 ,2室2厅,89.06,东南,精装,底层(共17层),2007年,塔楼,698.0,78375.0,世纪城,24人关注,一年前发布
翠叠园 ,2室1厅,81.03,南 北,精装,顶层(共13层),2004年,板楼,1280.0,157967.0,世纪城,4人关注,1个月以前发布
远大园四区 ,2室1厅,58.61,东南,精装,高楼层(共16层) ,暂无数据,塔楼,850.0,145027.0,世纪城,9人关注,2个月以前发布
晨月园 ,3室2厅,117.1,西南,精装,中楼层(共17层),2007年,塔楼,1135.0,96926.0,世纪城,16人关注,5个月以前发布
烟树园 ,1室1厅,54.55,北,精装,低楼层(共11层),2003年,塔楼,524.0,96059.0,世纪城,14人关注,5个月以前发布
烟树园 ,1室1厅,68.26,东,其他,高楼层(共11层) ,暂无数据,塔楼,609.0,89218.0,世纪城,1人关注,3个月以前发布
烟树园 ,1室1厅,64.87,西,精装,中楼层(共11层) ,暂无数据,塔楼,549.0,84631.0,世纪城,18人关注,一年前发布
烟树园 ,1室1厅,64.87,西,简装,中楼层(共11层) ,暂无数据,塔楼,568.0,87560.0,世纪城,20人关注,一年前发布
锦秋知春 ,3室1厅,178.87,东南,简装,低楼层(共25层),2002年,塔楼,2100.0,117404.0,知春路,7人关注,9个月以前发布
蓟门东里 ,3室1厅,92.8,西南 北,简装,顶层(共15层),2001年,板塔结合,750.0,80819.0,知春路,78人关注,一年前发布
太阳园 ,3室2厅,164.01,东南,其他,顶层(共26层),2002年,塔楼,1700.0,103653.0,知春路,14人关注,9个月以前发布
太月园 ,3室1厅,150.5,东 南 北,简装,中楼层(共27层),1998年,塔楼,1120.0,74419.0,知春路,35人关注,7个月以前发布
北影小区 ,3室1厅,102.61,西南,简装,低楼层(共17层) ,暂无数据,塔楼,888.0,86542.0,北太平庄,27人关注,2个月以前发布
紫金庄园 ,3室2厅,196.7,西南,简装,高楼层(共22层),1998年,塔楼,1400.0,71175.0,苏州桥,36人关注,一年前发布
冠城北园 ,3室2厅,184.05,南 北,简装,低楼层(共17层) ,暂无数据,板塔结合,1780.0,96713.0,马甸,2人关注,24天以前发布
小南庄社区 ,2室2厅,90.5,南 北,精装,中楼层(共6层),1993年,板楼,948.0,104752.0,苏州桥,13人关注,4个月以前发布
太月园 ,2室1厅,93.8,南,精装,中楼层(共18层),1999年,塔楼,845.0,90086.0,知春路,52人关注,3个月以前发布
紫金庄园 ,2室1厅,92.2,南,简装,底层(共22层),1999年,塔楼,750.0,81345.0,苏州桥,0人关注,1天以前发布
冠城北园 ,3室2厅,157.65,南,精装,低楼层(共17层) ,暂无数据,板塔结合,1550.0,98320.0,马甸,24人关注,4个月以前发布
中鑫嘉园 ,2室1厅,102.99,南 西,精装,低楼层(共23层),2001年,塔楼,798.0,77484.0,牡丹园,36人关注,5个月以前发布
冠城北园 ,3室1厅,190.72,南 北,精装,高楼层(共21层),2000年,板楼,2399.0,125787.0,马甸,14人关注,8个月以前发布
和景园 ,3室1厅,162.46,东 南,其他,低楼层(共12层) ,暂无数据,板楼,1280.0,78789.0,知春路,7人关注,7天以前发布
新起点嘉园 ,3室2厅,156.44,东南,精装,高楼层(共20层),2002年,塔楼,1490.0,95245.0,万柳,6人关注,1个月以前发布
新起点嘉园 ,3室2厅,154.09,西北,精装,高楼层(共18层),2003年,塔楼,1650.0,107081.0,万柳,10人关注,10个月以前发布
山水倾城 ,3室2厅,161.16,东北,简装,高楼层(共15层) ,暂无数据,塔楼,1699.0,105424.0,万柳,35人关注,6个月以前发布
太阳园 ,2室1厅,101.06,西南,简装,高楼层(共26层) ,暂无数据,塔楼,1180.0,116763.0,知春路,3人关注,5个月以前发布
山水倾城 ,3室1厅,167.15,东南,精装,中楼层(共12层) ,暂无数据,塔楼,1766.0,105654.0,万柳,20人关注,5个月以前发布
烟树园 ,1室1厅,63.3,东 东南,其他,顶层(共11层) ,暂无数据,塔楼,570.0,90048.0,世纪城,1人关注,1个月以前发布
烟树园 ,1室1厅,64.87,西,精装,低楼层(共11层) ,暂无数据,塔楼,525.0,80932.0,世纪城,0人关注,12天以前发布
烟树园 ,1室1厅,61.15,南 北,简装,高楼层(共11层),2003年,塔楼,630.0,103026.0,世纪城,2人关注,9个月以前发布
烟树园 ,1室1厅,64.87,西,简装,中楼层(共11层) ,暂无数据,塔楼,685.0,105596.0,世纪城,12人关注,一年前发布
烟树园 ,1室1厅,61.01,北,简装,低楼层(共11层),2003年,塔楼,620.0,101623.0,世纪城,1人关注,7个月以前发布
烟树园 ,1室1厅,61.15,北,精装,中楼层(共11层),2003年,塔楼,590.0,96485.0,世纪城,0人关注,10天以前发布
烟树园 ,1室1厅,64.87,东南,精装,中楼层(共11层) ,暂无数据,塔楼,605.0,93264.0,世纪城,0人关注,2个月以前发布
烟树园 ,1室1厅,63.3,西 西南,精装,低楼层(共11层) ,暂无数据,塔楼,576.0,90996.0,世纪城,1人关注,3个月以前发布
冠城南园 ,2室1厅,105.97,东南,精装,高楼层(共23层),1999年,塔楼,1095.0,103332.0,马甸,71人关注,4个月以前发布
月华轩 ,2室1厅,97.65,南 北,精装,高楼层(共17层) ,暂无数据,板塔结合,800.0,81926.0,马甸,31人关注,1个月以前发布
锦秋知春 ,2室1厅,92.23,西,精装,中楼层(共26层),2003年,塔楼,1060.0,114931.0,知春路,4人关注,9个月以前发布
太月园 ,2室1厅,90.69,南,精装,低楼层(共27层),1999年,塔楼,1065.0,117434.0,知春路,7人关注,一年前发布
太阳园 ,2室1厅,102.09,东南,其他,中楼层(共22层) ,暂无数据,塔楼,1100.0,107749.0,知春路,8人关注,5个月以前发布
花园公寓 ,2室1厅,102.86,东,精装,低楼层(共15层),2007年,塔楼,760.0,73887.0,牡丹园,19人关注,4个月以前发布
和景园 ,2室1厅,103.74,南 东北,简装,底层(共6层) ,暂无数据,板楼,788.0,75960.0,知春路,14人关注,2个月以前发布
山水倾城 ,2室2厅,168.34,东南,精装,中楼层(共12层) ,暂无数据,塔楼,1880.0,111679.0,万柳,17人关注,一年前发布
宏嘉丽园 ,3室1厅,153.81,东南,精装,低楼层(共24层),2001年,塔楼,1530.0,99474.0,知春路,17人关注,2个月以前发布
锋尚国际 ,2室2厅,98.92,东北,其他,低楼层(共18层) ,暂无数据,塔楼,1212.0,122524.0,万柳,0人关注,4天以前发布
太阳园 ,2室1厅,101.01,西南,精装,低楼层(共30层),2001年,塔楼,1160.0,114841.0,知春路,19人关注,一年前发布
厂洼小区 ,3室1厅,72.5,西南,其他,高楼层(共20层),1993年,塔楼,758.0,104552.0,厂洼,7人关注,10天以前发布
魏公村8号院 ,3室1厅,90.33,西南,简装,16层 ,暂无数据,塔楼,820.0,90779.0,魏公村,25人关注,2个月以前发布
橡树湾一期 ,3室1厅,98.27,东 西,其他,高楼层(共11层),2008年,板塔结合,1090.0,110919.0,清河,42人关注,一年前发布
锦秋知春 ,2室1厅,84.4,东,简装,低楼层(共25层),2002年,塔楼,780.0,92418.0,知春路,17人关注,2个月以前发布
长昆名居 ,2室1厅,113.58,西,精装,低楼层(共22层),2006年,塔楼,1099.0,96760.0,紫竹桥,20人关注,4个月以前发布
晴雪园 ,4室1厅,205.03,南 北,简装,中楼层(共12层),2005年,板楼,2950.0,143882.0,世纪城,0人关注,刚刚发布
晨月园 ,1室1厅,68.23,东南,精装,低楼层(共17层),2007年,塔楼,565.0,82809.0,世纪城,17人关注,3个月以前发布
垂虹园 ,1室1厅,57.0,西北,精装,高楼层(共18层) ,暂无数据,塔楼,630.0,110527.0,世纪城,12人关注,一年前发布
北影小区 ,2室1厅,86.77,西北,精装,中楼层(共14层),2002年,板塔结合,780.0,89893.0,北太平庄,21人关注,4个月以前发布
北影小区 ,2室1厅,82.75,南,简装,中楼层(共17层) ,暂无数据,塔楼,785.0,94865.0,北太平庄,27人关注,6个月以前发布
鲁艺上河村 ,5室2厅,323.52,南 北,精装,顶层(共5层) ,暂无数据,板楼,5100.0,157641.0,世纪城,17人关注,一年前发布
曙光花园 ,2室2厅,105.63,东南,精装,17层,1999年,塔楼,890.0,84257.0,四季青,57人关注,3个月以前发布
农林科学院宿舍 ,3室1厅,92.7,南 北,简装,中楼层(共5层) ,暂无数据,板楼,880.0,94930.0,四季青,17人关注,3个月以前发布
曙光花园 ,2室1厅,105.63,东南,简装,17层,1999年,塔楼,808.0,76494.0,四季青,53人关注,6个月以前发布
财智公馆 ,2室1厅,93.28,南 北,精装,高楼层(共17层) ,暂无数据,塔楼,669.0,71720.0,紫竹桥,14人关注,5个月以前发布
农林科学院宿舍 ,3室1厅,90.5,南 北,简装,中楼层(共5层) ,暂无数据,板楼,920.0,101658.0,四季青,10人关注,9个月以前发布
曙光花园 ,3室2厅,187.26,南 北,简装,16层 ,暂无数据,板塔结合,1379.0,73641.0,四季青,18人关注,1个月以前发布
农林科学院宿舍 ,3室2厅,150.47,南 北 东,简装,顶层(共6层),1997年,板楼,1198.0,79618.0,四季青,5人关注,14天以前发布
曙光花园 ,3室1厅,176.31,西 南 北,简装,16层,2001年,板塔结合,1550.0,87914.0,四季青,3人关注,27天以前发布
玫瑰御园 ,3室2厅,161.99,南 北,简装,中楼层(共9层) ,暂无数据,板楼,1700.0,104945.0,四季青,49人关注,8个月以前发布
车道沟东路4号院 ,3室1厅,84.15,南 北,简装,低楼层(共6层) ,暂无数据,板楼,759.0,90197.0,紫竹桥,28人关注,3个月以前发布
车道沟10号院 ,3室1厅,77.6,南 北,其他,高楼层(共6层),1985年,板楼,760.0,97939.0,紫竹桥,45人关注,11个月以前发布
冠城大通百旺府 ,2室1厅,93.09,南 北,简装,高楼层(共9层) ,暂无数据,板楼,768.0,82501.0,海淀北部新区,8人关注,8天以前发布
金晖嘉园 ,2室1厅,100.62,南,简装,14层 ,暂无数据,板楼,1090.0,108329.0,小西天,12人关注,1个月以前发布
数码大厦 ,3室1厅,192.39,东北,其他,中楼层(共16层) ,暂无数据,塔楼,1108.0,57592.0,皂君庙,5人关注,2个月以前发布
志新北里 ,3室1厅,94.9,南 北,其他,中楼层(共6层) ,暂无数据,板楼,799.0,84194.0,二里庄,13人关注,一年前发布
建清园 ,3室1厅,91.5,南 北,简装,顶层(共6层),1999年,板楼,790.0,86339.0,学院路,6人关注,4个月以前发布
时代之光名苑 ,2室1厅,102.92,西 北,精装,16层 ,暂无数据,塔楼,1058.0,102799.0,小西天,4人关注,2个月以前发布
成府公馆 ,2室1厅,94.2,南 北,精装,地下室(共6层) ,暂无数据,板楼,790.0,83865.0,五道口,28人关注,一年前发布
西颐北馆 ,3室1厅,90.3,西南,简装,中楼层(共5层),1998年,板楼,900.0,99668.0,苏州桥,36人关注,一年前发布
北三环中路甲43号院 ,3室1厅,100.27,西北,简装,中楼层(共18层) ,暂无数据,塔楼,1186.0,118281.0,马甸,16人关注,9个月以前发布
小南庄社区 ,3室1厅,92.69,南 北,其他,中楼层(共12层) ,暂无数据,板楼,930.0,100335.0,苏州桥,34人关注,一年前发布
志新西路一号院 ,2室1厅,95.11,南 北,精装,高楼层(共6层) ,暂无数据,板楼,790.0,83062.0,二里庄,12人关注,4个月以前发布
学院派 ,2室1厅,101.52,西北,精装,中楼层(共21层),2009年,塔楼,839.0,82644.0,小西天,9人关注,2个月以前发布
首体家属院 ,3室1厅,94.99,南 北,简装,顶层(共7层) ,暂无数据,板楼,870.0,91589.0,知春路,45人关注,8个月以前发布
小南庄社区 ,2室2厅,90.54,南 北,简装,低楼层(共12层) ,暂无数据,板楼,965.0,106583.0,苏州桥,20人关注,一年前发布
志新北里 ,3室2厅,94.9,南 北,其他,底层(共6层) ,暂无数据,板楼,790.0,83246.0,二里庄,7人关注,1个月以前发布
华清嘉园 ,3室1厅,90.42,东北,简装,中楼层(共18层),2002年,塔楼,1080.0,119443.0,五道口,20人关注,11个月以前发布
满庭芳园 ,3室2厅,153.59,东南,精装,低楼层(共24层),2000年,塔楼,1580.0,102872.0,双榆树,7人关注,5个月以前发布
钢铁研究院 ,2室2厅,92.83,东 北,其他,中楼层(共16层) ,暂无数据,塔楼,790.0,85102.0,白石桥,28人关注,2个月以前发布
上地东里 ,2室2厅,94.61,南 北,精装,低楼层(共6层),1993年,板楼,1080.0,114153.0,上地,10人关注,2个月以前发布
四道口9号院 ,3室1厅,93.64,南 北,简装,顶层(共6层),1999年,板楼,850.0,90774.0,皂君庙,27人关注,9个月以前发布
三义庙北 ,3室2厅,97.1,东 南 西,精装,高楼层(共7层),1994年,板楼,750.0,77240.0,苏州桥,7人关注,26天以前发布
厂洼街17号院 ,3室1厅,100.2,南 北,简装,顶层(共6层),1998年,板楼,1099.0,109681.0,厂洼,132人关注,一年前发布
学院派 ,2室1厅,97.49,西北,精装,中楼层(共21层),2009年,塔楼,1020.0,104627.0,小西天,6人关注,3个月以前发布
三虎桥南路 ,3室2厅,90.85,东,精装,中楼层(共6层) ,暂无数据,板楼,800.0,88058.0,紫竹桥,11人关注,2个月以前发布
海淀幸福里 ,3室2厅,99.49,南 北,精装,中楼层(共15层),2022年,板楼,1080.0,108554.0,海淀北部新区,9人关注,6个月以前发布
中关村东路111号院 ,3室2厅,92.18,南 北,精装,中楼层(共8层) ,暂无数据,板塔结合,1100.0,119332.0,双榆树,18人关注,7个月以前发布
富力桃园C区 ,3室2厅,154.13,南 北,精装,底层(共18层) ,暂无数据,板塔结合,1060.0,68774.0,西三旗,2人关注,1个月以前发布
数码大厦 ,2室1厅,104.44,西,简装,中楼层(共16层) ,暂无数据,塔楼,690.0,66067.0,皂君庙,11人关注,一年前发布
兰德华庭 ,2室1厅,93.52,南 北,精装,13层 ,暂无数据,板楼,800.0,85544.0,田村,14人关注,3个月以前发布
健翔园 ,2室1厅,94.73,东 南 北,精装,高楼层(共24层) ,暂无数据,塔楼,760.0,80229.0,二里庄,9人关注,6个月以前发布
乐府江南 ,2室1厅,105.52,南 北,精装,低楼层(共9层),2005年,板塔结合,1080.0,102351.0,田村,15人关注,2个月以前发布
智学苑 ,3室2厅,164.7,南 北,简装,顶层(共6层) ,暂无数据,板楼,799.0,48513.0,西二旗,60人关注,一年前发布
橡树湾四期 ,2室1厅,106.41,东 西,精装,中楼层(共18层),2013年,板塔结合,1090.0,102434.0,清河,5人关注,1个月以前发布
合景映月台 ,3室2厅,97.73,南 北,精装,中楼层(共8层) ,暂无数据,板楼,1100.0,112555.0,清河,19人关注,1个月以前发布
今典花园 ,2室1厅,109.1,东南,精装,23层,1998年,塔楼,1090.0,99909.0,小西天,24人关注,一年前发布
新外大街甲25号院 ,3室2厅,103.0,南 北,精装,16层 ,暂无数据,塔楼,1100.0,106797.0,小西天,48人关注,2个月以前发布
光大花园 ,2室1厅,103.18,南,其他,中楼层(共17层),2000年,塔楼,1399.0,135589.0,万柳,5人关注,11个月以前发布
芙蓉里 ,3室1厅,90.25,南 北,精装,底层(共5层) ,暂无数据,板楼,1080.0,119668.0,圆明园,22人关注,4个月以前发布
博雅西园 ,2室2厅,109.94,南 北,精装,中楼层(共6层),2004年,板楼,1080.0,98236.0,马连洼,9人关注,2个月以前发布
博雅西园 ,2室2厅,109.89,南 北,精装,低楼层(共6层) ,暂无数据,板楼,1060.0,96461.0,马连洼,86人关注,9个月以前发布
学知园 ,3室2厅,107.5,东南 西北,简装,高楼层(共18层) ,暂无数据,塔楼,799.0,74326.0,学院路,64人关注,9个月以前发布
富力桃园A区 ,3室2厅,151.77,东 南 北,精装,高楼层(共14层),2008年,板塔结合,1100.0,72479.0,西三旗,5人关注,1个月以前发布
青云南区 ,3室1厅,101.8,南 北,简装,底层(共5层) ,暂无数据,板楼,890.0,87427.0,皂君庙,11人关注,4个月以前发布
怡秀园小区 ,2室1厅,91.2,西南,其他,中楼层(共10层) ,暂无数据,板楼,880.0,96492.0,万柳,0人关注,5天以前发布
交大嘉园 ,3室1厅,108.16,西南,精装,中楼层(共19层),2003年,塔楼,1060.0,98003.0,西直门,59人关注,6个月以前发布
观景园 ,2室1厅,91.44,南 北,精装,底层(共6层) ,暂无数据,板楼,799.0,87380.0,清河,96人关注,一年前发布
莱圳家园 ,3室1厅,97.23,东 西,简装,低楼层(共18层),2012年,板楼,798.0,82074.0,清河,9人关注,29天以前发布
芳怡园 ,3室1厅,97.32,南 北,精装,低楼层(共10层) ,暂无数据,板楼,798.0,81998.0,西北旺,77人关注,7个月以前发布
