title,house_type,area,orientation,decoration,floor,year_built,building_type,price,price_per_m,position,followers,publish_time
烟树园 ,3室1厅,114.7平米,东 南,简装,中楼层(共11层) ,塔楼,,1280,"111,596元/平",世纪城,18人关注,1个月以前发布
烟树园 ,2室1厅,63.3平米,西南,精装,低楼层(共11层),2003年,塔楼,555,"87,678元/平",世纪城,22人关注,2个月以前发布
烟树园 ,3室1厅,114.7平米,东南,精装,低楼层(共11层) ,塔楼,,1199,"104,534元/平",世纪城,14人关注,2个月以前发布
远大园六区 ,2室2厅,113.41平米,西南,精装,高楼层(共16层),2000年,塔楼,1200,"105,811元/平",世纪城,14人关注,4个月以前发布
远大园六区 ,3室2厅,134.81平米,西南,精装,中楼层(共16层) ,塔楼,,1590,"117,944元/平",世纪城,6人关注,一年前发布
时雨园 ,3室2厅,163.7平米,东南,精装,中楼层(共19层) ,塔楼,,1580,"96,519元/平",世纪城,19人关注,2个月以前发布
翠叠园 ,3室2厅,157.29平米,南 北,简装,中楼层(共13层) ,板楼,,1690,"107,445元/平",世纪城,11人关注,28天以前发布
观山园 ,3室2厅,165.08平米,南 北,精装,低楼层(共11层) ,板楼,,2300,"139,327元/平",世纪城,12人关注,3个月以前发布
鲁艺上河村 ,3室2厅,181.85平米,南 北,简装,中楼层(共15层),2002年,板楼,2399,"131,922元/平",世纪城,23人关注,7个月以前发布
观山园 ,3室2厅,172.39平米,南 北,简装,中楼层(共11层) ,板楼,,2250,"130,519元/平",世纪城,7人关注,28天以前发布
观山园 ,3室2厅,165.58平米,南 北,精装,中楼层(共11层),2004年,板楼,2190,"132,263元/平",世纪城,11人关注,1个月以前发布
晨月园 ,2室2厅,98.38平米,东南,精装,高楼层(共17层),2007年,塔楼,925,"94,024元/平",世纪城,16人关注,一年前发布
晴波园 ,3室1厅,165.74平米,南 北,精装,中楼层(共11层) ,板楼,,2480,"149,632元/平",世纪城,39人关注,一年前发布
晴雪园 ,2室1厅,93.56平米,南,精装,中楼层(共11层) ,板楼,,1370,"146,431元/平",世纪城,25人关注,2个月以前发布
晴雪园 ,3室2厅,164.68平米,南 北,精装,低楼层(共12层),2005年,板楼,2500,"151,810元/平",世纪城,3人关注,10天以前发布
观山园 ,3室1厅,172.62平米,南 北,其他,中楼层(共11层) ,板楼,,2350,"136,138元/平",世纪城,1人关注,30天以前发布
观山园 ,3室2厅,166.59平米,南 北,精装,中楼层(共11层) ,板楼,,2400,"144,067元/平",世纪城,2人关注,21天以前发布
鲁艺上河村 ,3室2厅,164.33平米,南 北,精装,底层(共10层) ,板楼,,2199,"133,817元/平",世纪城,19人关注,9个月以前发布
鲁艺上河村 ,3室2厅,181.51平米,南 北,简装,高楼层(共15层),2002年,板楼,2280,"125,613元/平",世纪城,15人关注,1个月以前发布
观山园 ,3室2厅,165.64平米,南 北,其他,中楼层(共11层) ,板楼,,2200,"132,819元/平",世纪城,8人关注,1个月以前发布
晴雪园 ,2室1厅,91.48平米,南,简装,底层(共12层),2005年,板楼,1193,"130,412元/平",世纪城,22人关注,2个月以前发布
观山园 ,3室2厅,164.32平米,南 北,精装,中楼层(共11层) ,板楼,,2100,"127,800元/平",世纪城,11人关注,29天以前发布
时雨园 ,2室1厅,103.95平米,西南,精装,高楼层(共19层) ,塔楼,,1280,"123,137元/平",世纪城,7人关注,28天以前发布
观山园 ,3室2厅,172.63平米,南 北,精装,高楼层(共11层) ,板楼,,2350,"136,130元/平",世纪城,15人关注,1个月以前发布
垂虹园 ,3室1厅,172.34平米,东南,简装,中楼层(共18层) ,塔楼,,1880,"109,087元/平",世纪城,7人关注,5个月以前发布
垂虹园 ,3室2厅,164.15平米,东南,简装,中楼层(共18层) ,塔楼,,1680,"102,346元/平",世纪城,19人关注,5个月以前发布
晨月园 ,2室2厅,98.38平米,西南,精装,中楼层(共17层),2007年,塔楼,830,"84,367元/平",世纪城,2人关注,1个月以前发布
世纪金源国际公寓 ,2室1厅,157.93平米,西南,精装,中楼层(共13层),2002年,塔楼,1050,"66,486元/平",世纪城,1人关注,3个月以前发布
远大园四区 ,2室1厅,91.52平米,东南 南,精装,中楼层(共16层),2000年,塔楼,930,"101,618元/平",世纪城,67人关注,5个月以前发布
远大园六区 ,1室1厅,51.88平米,南 北,精装,中楼层(共6层) ,板楼,,510,"98,304元/平",世纪城,23人关注,3个月以前发布
远大园六区 ,1室1厅,51.88平米,南 北,简装,中楼层(共6层),2000年,板楼,550,"106,014元/平",世纪城,7人关注,3个月以前发布
远大园六区 ,1室1厅,51.88平米,南 北,简装,中楼层(共6层) ,板楼,,510,"98,304元/平",世纪城,18人关注,4个月以前发布
远大园五区 ,4室2厅,176.82平米,南 北,精装,低楼层(共15层) ,板楼,,1680,"95,012元/平",世纪城,25人关注,3个月以前发布
晨月园 ,2室2厅,82.14平米,西南,精装,高楼层(共17层),2007年,塔楼,799,"97,273元/平",世纪城,7人关注,16天以前发布
晨月园 ,2室1厅,77.67平米,西南,精装,低楼层(共17层),2007年,塔楼,785,"101,069元/平",世纪城,4人关注,8天以前发布
晨月园 ,2室1厅,82.21平米,西南,简装,中楼层(共17层),2007年,塔楼,780,"94,879元/平",世纪城,38人关注,2个月以前发布
时雨园 ,2室1厅,86.27平米,南,其他,低楼层(共12层),2005年,板楼,1090,"126,348元/平",世纪城,23人关注,2个月以前发布
远大园四区 ,2室1厅,85.81平米,南,简装,低楼层(共16层),2000年,塔楼,760,"88,568元/平",世纪城,13人关注,25天以前发布
晨月园 ,2室1厅,82.14平米,东南,其他,低楼层(共17层),2007年,塔楼,800,"97,395元/平",世纪城,12人关注,3个月以前发布
晨月园 ,2室1厅,76.61平米,东南,精装,低楼层(共17层),2007年,塔楼,770,"100,510元/平",世纪城,9人关注,29天以前发布
远大园三区 ,4室2厅,184.73平米,西南 北,简装,高楼层(共14层) ,板楼,,2050,"110,973元/平",世纪城,25人关注,一年前发布
晴波园 ,2室2厅,119.25平米,南 北,精装,顶层(共13层) ,板楼,,1700,"142,558元/平",世纪城,3人关注,9天以前发布
时雨园 ,3室1厅,143.83平米,东南,精装,顶层(共19层) ,板塔结合,,1299,"90,315元/平",世纪城,6人关注,26天以前发布
晴雪园 ,3室2厅,125.43平米,南 北,精装,低楼层(共11层) ,板楼,,1670,"133,142元/平",世纪城,20人关注,28天以前发布
晨月园 ,2室1厅,89.58平米,西南,简装,低楼层(共17层),2007年,塔楼,810,"90,422元/平",世纪城,40人关注,2个月以前发布
垂虹园 ,2室2厅,121.32平米,西南,简装,低楼层(共18层) ,塔楼,,1250,"103,034元/平",世纪城,2人关注,10天以前发布
时雨园 ,3室1厅,130.68平米,西南,简装,中楼层(共19层),2005年,塔楼,1630,"124,733元/平",世纪城,48人关注,一年前发布
观山园 ,2室2厅,122.07平米,南 北,精装,顶层(共11层) ,板楼,,1820,"149,095元/平",世纪城,8人关注,1个月以前发布
晨月园 ,2室1厅,89.21平米,南,简装,顶层(共17层),2007年,塔楼,820,"91,918元/平",世纪城,9人关注,8个月以前发布
晨月园 ,2室1厅,89.21平米,南,精装,中楼层(共17层),2007年,塔楼,915,"102,567元/平",世纪城,4人关注,一年前发布
晨月园 ,2室1厅,89.21平米,南,简装,高楼层(共17层),2007年,塔楼,820,"91,918元/平",世纪城,8人关注,7个月以前发布
翠叠园 ,2室2厅,128.72平米,南 北,精装,低楼层(共13层) ,板楼,,1580,"122,748元/平",世纪城,28人关注,5个月以前发布
垂虹园 ,2室2厅,121.68平米,东南,精装,低楼层(共18层) ,塔楼,,1299,"106,756元/平",世纪城,11人关注,3个月以前发布
春荫园 ,3室1厅,113.84平米,南 北,精装,顶层(共12层) ,板楼,,1380,"121,223元/平",世纪城,16人关注,4个月以前发布
晴雪园 ,3室2厅,124.37平米,南 北,精装,中楼层(共12层),2005年,板楼,1850,"148,750元/平",世纪城,22人关注,6个月以前发布
远大园五区 ,3室1厅,137.34平米,西南,精装,低楼层(共16层),2001年,塔楼,1398,"101,792元/平",世纪城,6人关注,11天以前发布
时雨园 ,2室1厅,67.49平米,东南,精装,顶层(共19层),2005年,塔楼,939,"139,132元/平",世纪城,6人关注,一年前发布
晴雪园 ,3室2厅,123.18平米,南 北,精装,顶层(共9层) ,板楼,,1730,"140,445元/平",世纪城,44人关注,一年前发布
太阳园 ,2室1厅,101.75平米,西南,简装,低楼层(共27层) ,塔楼,,1100,"108,109元/平",知春路,2人关注,1个月以前发布
远大园三区 ,5室2厅,209.82平米,东 南 北,精装,中楼层(共14层) ,板楼,,1970,"93,891元/平",世纪城,18人关注,1个月以前发布
世纪金源国际公寓 ,1室1厅,133.45平米,东南,简装,顶层(共13层),2002年,塔楼,780,"58,449元/平",世纪城,4人关注,9个月以前发布
远大园四区 ,1室1厅,85.81平米,南,简装,高楼层(共16层),2000年,塔楼,800,"93,230元/平",世纪城,3人关注,5个月以前发布
新起点嘉园 ,3室2厅,170.1平米,南,简装,高楼层(共18层),2003年,塔楼,1280,"75,250元/平",万柳,45人关注,7个月以前发布
光大花园 ,3室2厅,150.81平米,西南,精装,高楼层(共17层) ,塔楼,,1650,"109,410元/平",万柳,6人关注,2个月以前发布
北影小区 ,3室1厅,102.14平米,南,精装,低楼层(共18层) ,塔楼,,970,"94,968元/平",北太平庄,80人关注,4个月以前发布
新起点嘉园 ,3室1厅,184.79平米,东南,精装,中楼层(共18层),2003年,塔楼,1400,"75,762元/平",万柳,30人关注,3个月以前发布
北洼西里 ,3室1厅,95.7平米,东南,精装,顶层(共18层) ,塔楼,,780,"81,505元/平",紫竹桥,80人关注,5个月以前发布
太阳园 ,2室2厅,103.47平米,西南,精装,高楼层(共30层),2001年,塔楼,1045,"100,996元/平",知春路,11人关注,4个月以前发布
太阳园 ,2室2厅,97.61平米,西南,精装,中楼层(共26层) ,塔楼,,1029,"105,420元/平",知春路,16人关注,3个月以前发布
七贤村 ,2室1厅,93.3平米,南 北,简装,中楼层(共11层) ,板楼,,780,"83,602元/平",紫竹桥,53人关注,2个月以前发布
月华轩 ,2室1厅,93.32平米,东南,精装,高楼层(共17层) ,板塔结合,,887,"95,050元/平",马甸,36人关注,2个月以前发布
光大花园 ,3室1厅,150.81平米,东南,精装,中楼层(共17层) ,塔楼,,1950,"129,302元/平",万柳,38人关注,一年前发布
太阳园 ,3室2厅,104.42平米,西南,简装,高楼层(共27层) ,塔楼,,1220,"116,836元/平",知春路,65人关注,11个月以前发布
紫金庄园 ,3室2厅,151.96平米,西,精装,中楼层(共22层) ,塔楼,,1260,"82,917元/平",苏州桥,18人关注,8个月以前发布
太阳园 ,2室1厅,101.42平米,东南,其他,低楼层(共26层),2001年,塔楼,1180,"116,348元/平",知春路,18人关注,一年前发布
小南庄社区 ,3室1厅,103.74平米,西北,精装,中楼层(共18层),1997年,塔楼,990,"95,431元/平",苏州桥,15人关注,3个月以前发布
北三环中路43号院 ,3室1厅,99.2平米,东 西,其他,高楼层(共16层),1990年,板塔结合,845,"85,182元/平",马甸,39人关注,11个月以前发布
晴雪园 ,4室2厅,196.53平米,南 北,精装,低楼层(共11层),2005年,板楼,3250,"165,370元/平",世纪城,60人关注,一年前发布
翠叠园 ,4室2厅,193.74平米,东 南 西 北,精装,顶层(共13层) ,板楼,,2250,"116,136元/平",世纪城,9人关注,1个月以前发布
冠城北园 ,2室2厅,98.62平米,北,精装,底层(共22层),2000年,板楼,768,"77,875元/平",马甸,9人关注,5个月以前发布
晴波园 ,4室2厅,164.4平米,南 北,精装,中楼层(共13层) ,板楼,,2290,"139,295元/平",世纪城,11人关注,2个月以前发布
晴波园 ,4室2厅,164.4平米,南 北,精装,高楼层(共13层) ,板楼,,2460,"149,636元/平",世纪城,6人关注,1个月以前发布
宏嘉丽园 ,2室1厅,99.39平米,南,精装,高楼层(共25层),2001年,塔楼,1098,"110,474元/平",知春路,30人关注,一年前发布
太月园 ,2室1厅,90.12平米,东南,精装,中楼层(共18层),1999年,塔楼,798,"88,549元/平",知春路,29人关注,4个月以前发布
紫金庄园 ,2室2厅,151.8平米,西,精装,低楼层(共22层) ,塔楼,,1060,"69,829元/平",苏州桥,6人关注,7个月以前发布
时雨园 ,4室2厅,172.18平米,南 北,简装,中楼层(共12层),2005年,板楼,2380,"138,228元/平",世纪城,46人关注,一年前发布
春荫园 ,4室2厅,179.91平米,南 北,精装,低楼层(共13层) ,板楼,,1980,"110,056元/平",世纪城,3人关注,12天以前发布
太月园 ,2室1厅,92.6平米,西南,精装,中楼层(共27层),1998年,塔楼,798,"86,178元/平",知春路,3人关注,3天以前发布
农林科学院宿舍 ,2室2厅,104.2平米,北 南,精装,顶层(共6层) ,板楼,,768,"73,705元/平",四季青,6人关注,29天以前发布
远大园四区 ,2室1厅,85.41平米,西南,精装,高楼层(共16层),2000年,塔楼,835,"97,764元/平",世纪城,32人关注,2个月以前发布
春荫园 ,2室1厅,127.84平米,南 北,其他,高楼层(共12层),2004年,板楼,1595,"124,766元/平",世纪城,22人关注,5个月以前发布
太月园 ,3室2厅,153.99平米,东南 北,精装,高楼层(共27层),1999年,塔楼,1600,"103,903元/平",知春路,18人关注,8个月以前发布
太月园 ,2室1厅,99.29平米,东南,简装,高楼层(共27层),1999年,塔楼,1025,"103,233元/平",知春路,20人关注,一年前发布
龙翔路小区 ,3室1厅,94.16平米,南 北,简装,顶层(共6层),1999年,板楼,780,"82,838元/平",牡丹园,27人关注,2个月以前发布
中关村东路106号院 ,3室1厅,99.37平米,东 南 北,简装,9层,2000年,板楼,1060,"106,673元/平",知春路,47人关注,6个月以前发布
太阳园 ,2室1厅,105.19平米,南,精装,低楼层(共26层),2001年,塔楼,1380,"131,192元/平",知春路,49人关注,一年前发布
锦秋知春 ,3室2厅,164.24平米,南 北,简装,低楼层(共26层) ,塔楼,,2180,"132,733元/平",知春路,11人关注,4个月以前发布
太阳园 ,2室1厅,103.47平米,西南,其他,中楼层(共30层),2001年,塔楼,1150,"111,144元/平",知春路,9人关注,一年前发布
太月园 ,2室1厅,100.9平米,西南,简装,低楼层(共19层) ,塔楼,,880,"87,216元/平",知春路,5人关注,1个月以前发布
彩电小区 ,3室1厅,97.6平米,东 南 北,精装,顶层(共6层) ,板楼,,1099,"112,603元/平",军博,18人关注,2个月以前发布
山水倾城 ,3室2厅,178.7平米,南 东北,精装,高楼层(共12层) ,塔楼,,2390,"133,744元/平",万柳,4人关注,15天以前发布
宏嘉丽园 ,2室2厅,95.71平米,东,精装,中楼层(共25层),2001年,塔楼,950,"99,259元/平",知春路,13人关注,4个月以前发布
金夕园 ,2室2厅,86.02平米,东南,精装,中楼层(共17层),2003年,塔楼,670,"77,889元/平",世纪城,178人关注,9个月以前发布
世纪金源国际公寓 ,2室2厅,146.5平米,南 北,精装,中楼层(共13层),2002年,塔楼,980,"66,895元/平",世纪城,11人关注,一年前发布
时雨园 ,2室1厅,70.76平米,北,精装,低楼层(共19层),2005年,塔楼,850,"120,125元/平",世纪城,14人关注,7个月以前发布
远大园四区 ,2室1厅,58.61平米,东 南,简装,高楼层(共16层),2000年,塔楼,850,"145,027元/平",世纪城,2人关注,22天以前发布
时雨园 ,3室1厅,143.43平米,东南,精装,低楼层(共19层),2005年,塔楼,1599,"111,483元/平",世纪城,7人关注,2个月以前发布
远大园五区 ,2室2厅,137.34平米,西南,精装,中楼层(共16层),2001年,塔楼,1350,"98,297元/平",世纪城,29人关注,7个月以前发布
晨月园 ,2室1厅,81.95平米,西南,简装,中楼层(共17层),2007年,塔楼,660,"80,537元/平",世纪城,28人关注,4个月以前发布
晨月园 ,2室1厅,76.69平米,东南,精装,底层(共17层),2007年,塔楼,850,"110,836元/平",世纪城,37人关注,一年前发布
晨月园 ,2室1厅,77.67平米,西南,简装,高楼层(共17层),2007年,塔楼,690,"88,838元/平",世纪城,101人关注,5个月以前发布
时雨园 ,2室1厅,66.37平米,南 西 北,精装,低楼层(共19层),2005年,塔楼,830,"125,057元/平",世纪城,117人关注,11个月以前发布
晨月园 ,2室1厅,81.84平米,西南,简装,底层(共17层),2007年,塔楼,713,"87,122元/平",世纪城,8人关注,一年前发布
世纪金源国际公寓 ,2室1厅,131.01平米,西南,简装,高楼层(共13层),2002年,塔楼,1030,"78,620元/平",世纪城,11人关注,一年前发布
怡丽南园 ,3室1厅,120.17平米,南 北,其他,高楼层(共6层),2004年,板楼,1320,"109,845元/平",世纪城,1人关注,1个月以前发布
晨月园 ,2室1厅,82.13平米,东南,简装,高楼层(共17层),2007年,塔楼,920,"112,018元/平",世纪城,1人关注,30天以前发布
金夕园 ,3室1厅,121.96平米,南 西南,简装,高楼层(共17层),2003年,塔楼,1198,"98,229元/平",世纪城,27人关注,4个月以前发布
远大园五区 ,2室1厅,116.11平米,西南,精装,中楼层(共16层),2001年,塔楼,1260,"108,518元/平",世纪城,14人关注,2个月以前发布
金夕园 ,2室1厅,85.9平米,南 西,简装,中楼层(共17层),2003年,塔楼,650,"75,670元/平",世纪城,116人关注,8个月以前发布
远大园一区 ,2室2厅,122.54平米,南,精装,中楼层(共11层),2001年,板楼,1320,"107,720元/平",世纪城,16人关注,3个月以前发布
晨月园 ,2室1厅,81.95平米,西南,精装,中楼层(共17层),2007年,塔楼,680,"82,978元/平",世纪城,2人关注,11天以前发布
金夕园 ,2室1厅,85.76平米,西,精装,高楼层(共17层) ,塔楼,,685,"79,875元/平",世纪城,26人关注,4个月以前发布
远大园五区 ,2室2厅,126.68平米,东南,简装,中楼层(共16层) ,塔楼,,1350,"106,568元/平",世纪城,20人关注,2个月以前发布
金夕园 ,3室2厅,123.96平米,东南 北,精装,低楼层(共17层) ,塔楼,,1129,"91,078元/平",世纪城,48人关注,4个月以前发布
金夕园 ,2室1厅,85.49平米,东 南,简装,高楼层(共17层),2003年,塔楼,730,"85,391元/平",世纪城,3人关注,26天以前发布
晨月园 ,2室1厅,81.95平米,东南,精装,低楼层(共17层),2007年,塔楼,680,"82,978元/平",世纪城,21人关注,9个月以前发布
远大园四区 ,2室2厅,85.41平米,东南,简装,中楼层(共16层),2000年,塔楼,815,"95,423元/平",世纪城,10人关注,1个月以前发布
远大园四区 ,4室1厅,202.54平米,东南 西北,精装,高楼层(共16层),2000年,塔楼,1800,"88,872元/平",世纪城,13人关注,2个月以前发布
远大园五区 ,5室2厅,261.78平米,南 北,简装,高楼层(共12层),2001年,板楼,3080,"117,657元/平",世纪城,28人关注,一年前发布
远大园四区 ,4室1厅,202.54平米,西南,简装,中楼层(共16层),2000年,塔楼,2100,"103,684元/平",世纪城,17人关注,一年前发布
郦城三区 ,2室1厅,109.78平米,南 北,精装,低楼层(共12层),2004年,板楼,1100,"100,201元/平",四季青,24人关注,1个月以前发布
